"D4B61"	"D4B62"	"D4B63"	"D4KO1"	"D4KO2"	"D4KO3"	"D6B61"	"D6B62"	"D6B63"	"D6KO1"	"D6KO2"	"D6KO3"
"Frmd4b"	5.39884990756314	5.75466694486136	5.2319445418005	5.37125019723587	4.91974426496503	4.93441821525385	4.51871547302539	4.63083913157102	4.44774953361296	4.54939267162433	5.27580657082172	5.10210389388294
"Frmd6"	3.65274342494253	3.92281989305527	3.9566818611111	4.17557991542423	4.02113444648182	4.61755612814249	5.09659024411347	4.83846604003611	4.29144503256987	4.89171513837956	5.04476153255459	4.41834456095681
"Frmd7"	4.82922730463854	4.71748320449404	4.70418220677417	4.52181178182566	4.6498540368081	4.89897354058016	5.01937697936823	5.1187848523468	4.91113423014533	4.89171513837956	4.91369729694827	4.98436233046918
"Frmd8"	8.18585682589323	8.22269451372336	8.28824463796561	7.87475732707096	7.94936123941903	8.01347067616716	8.73071201827312	8.7192878330589	8.6830373010041	8.68029532731744	8.63939628828267	8.52018339268009
"Frrs1"	4.647564227919	4.71204172404504	4.86535928828441	4.92362675620699	4.6498540368081	4.52176868779618	4.41656310595079	4.53862992834478	4.99687454999529	4.90525584665812	5.12511771373698	5.28193392618378
"Frs2"	3.09050900902902	3.73169416698753	3.71085968933107	3.33251255493419	3.35574183896888	3.83775933885231	3.71026502027231	3.9659157083267	4.27669558888469	4.21727759194044	3.68725212977508	3.89191505083183
"Fry"	1.92656008400576	1.67003652522527	2.3940194909139	2.20310104248204	1.62786474719026	1.78451135913625	1.6784217004781	2.13605590265105	1.80669485851373	2.20281894390368	1.7774770086508	1.7263447034969
"Fryl"	6.73916902729878	6.74053240565544	6.73839327367966	6.63042211280525	6.53058690599858	6.22456190585454	6.819438845446	6.75186623940919	6.86518247056696	6.9020939379396	6.92993070996663	6.86997123751095
"Fsd2"	2.14405714511657	2.2827282359222	1.86177077224279	1.87813282017016	2.2189361889824	1.57589673229402	2.79265992259969	3.02164632970364	2.91297741748387	3.09134287080417	2.65415837955153	3.00598192775438
"Fth1"	9.73142654107037	9.81659646453303	9.83602171432361	9.66322226077131	9.80255543846847	9.6604753999964	10.5036018814724	10.3062200253721	10.4095339741274	10.3511561833842	10.0369502078618	10.3050942607542
"Ftl1"	10.2749376520514	10.383079643649	10.3935855961723	10.1531600489559	10.3323375489476	10.1944326243786	11.1434185473565	10.9237057281921	11.1381354930865	10.9620574706922	10.7017633805936	11.0749279239559
"Fto"	5.81806809866177	5.92778497609848	5.93426882821094	5.95606372132859	5.83098429311913	5.84146415455464	5.33347848137115	5.46496823797279	5.74258104703417	5.57634069168066	6.08003334737091	5.67064157747356
"Ftsj1"	5.44950644651628	5.44271437766559	5.56081285496144	5.66768865334823	5.62681893379325	5.66675782120732	4.3339371703984	4.82179481687358	4.6671962371739	4.6685193832186	4.88718239058804	4.95655576324016
"Ftsj2"	3.87809023784172	3.41414103480345	3.35463497073587	3.64368880209362	3.86461565593224	3.70038518232298	3.49207249697251	3.42634486837155	3.83328424164283	3.57072142024233	3.08583764339053	3.40805354076087
"Ftsj3"	6.63527600624454	6.61714157342363	6.618907781225	7.25776855220979	7.07754012490392	6.9913627849896	5.80433934681407	5.75423601526668	5.76389042211034	5.81023982686154	6.0774296979991	5.94343648516849
"Ftx"	2.44991687139832	2.06096925844299	1.98508776452407	2.20310104248204	1.44646690889566	1.82284419769084	1.77269159343323	1.30925032502119	1.13996454715452	2.11231436541392	1.75157990102993	2.00828277248699
"Fubp1"	7.91299520731054	7.86518981937576	7.89099482833425	8.33419628164781	8.29722500771266	8.12744765140857	7.28496202857958	7.38272442260301	7.29336861331876	7.29463179419991	7.37209566744065	7.2841219710848
"Fubp3"	5.11164215258219	5.11595650579694	5.07653359685027	5.55978736160183	5.1512555225845	5.46188194709651	4.77080515606667	4.98042442973046	5.02362253896029	4.85031335999988	5.10736000113746	4.86976809439458
"Fuca1"	6.16521479092443	6.22383648164141	6.20340397002278	5.99859460858265	6.16154711723909	5.91871245792488	6.6543576208022	6.5848931192998	6.70571479985957	6.66876786354478	6.55362780484631	6.76821887141598
"Fuca2"	5.32145916058952	5.11595650579694	5.24639768638947	4.92852348955783	5.23557000223229	5.16078272948774	5.31597307244918	5.80601116795058	5.86964766122358	5.55244398197114	5.57797203339952	5.7943257828056
"Fuk"	2.71068393094882	2.90508821322888	3.17633504296241	3.0654062519789	2.47048583463253	3.17164567332721	3.76289466124935	3.13395021281336	3.34635979694366	3.50820590147709	3.48207247668117	3.43027967489131
"Fundc1"	5.94027249277018	6.1063870905973	6.18958023241343	6.00324378647993	6.21824201066195	6.2110767981729	6.35436341820939	6.42115401983832	6.5769429674574	6.52268294811862	6.32908099220597	6.4588207500676
"Fundc2"	6.355007571242	6.60838138842032	6.43375129715604	6.45911108503999	6.61976083086223	6.64667871468496	6.19218695481136	6.43309438791013	6.38572232634649	6.37187304607296	6.33781000918784	6.53344137647474
"Fuom"	2.18142453800656	2.35433436846623	2.28623344017667	2.3992808648319	1.972762952012	1.80380508904124	2.92171409653731	2.54101566643692	2.74097341882521	2.70206976412151	2.3083057776733	3.10141197246509
"Furin"	4.60235847755761	4.57188045231557	4.92047704449327	4.40721145134855	4.38035731406464	4.21813115123924	4.15734707757828	4.69327158149019	4.62996388518705	4.11843314035082	3.89669605402398	4.24528109598732
"Fus"	7.57063596442155	7.52617457105761	7.75933524917733	7.60875462674778	7.4731907432068	7.48640756863438	6.76815291477167	7.10294467470737	7.14086969178674	7.10170953761644	7.15034138156065	7.25588058668975
"Fut11"	4.5461727264073	4.3053926774682	4.42080359129062	4.15483619062357	4.45431348536843	4.43781099287355	4.40924417316138	4.53522520846987	4.27298454576584	4.00226944030864	4.21364108855998	4.35003556485878
"Fut4"	-0.347368000478079	-0.226518510283728	0.389734082089896	1.05420841881318	1.27047417004514	1.98375388721206	-6.28525452480928	-0.834782661049223	-0.71229285432679	-3.00235155860568	0.151393346972152	-1.14465837538201
"Fut7"	3.47856145670541	2.52540937873998	3.59946488871363	1.61205186705517	1.81059604465317	1.96673604976085	1.28942860710646	1.98452032320348	1.88657936499783	1.60223634542955	1.72520941690254	2.53130174834934
"Fut8"	6.06797171926003	6.04603480915719	5.89024280029523	5.38556545465176	5.73816093651582	5.70574224257102	5.74016064840719	5.92526143133522	5.88431606169085	5.5034292712527	5.72661684645044	5.7943257828056
"Fuz"	3.69211217794995	3.92752292290113	3.97663390111328	3.71344032814471	3.79040997944995	3.42937753922012	5.10793693155383	4.79926254838907	5.04553984021681	5.1771450478391	4.73689958010053	4.90722657738122
"Fv1"	1.54216039889446	1.03084574866319	0.969982569230031	1.70630448072502	1.30133791071302	1.38413779117984	1.04689641332128	1.17567729356377	1.07325000277474	0.938391127128485	1.7774770086508	1.28091716823852
"Fxn"	5.46978480785811	5.41953164185093	5.43486695969937	5.4550855644948	5.38712442574821	5.61171598286185	4.13089406357998	4.32259077477692	4.13669094205227	3.9192821023239	4.57282402241059	4.48001790898168
"Fxr1"	5.46094807605538	5.4010516444752	5.22570573569162	5.51328350184837	5.55979508731788	5.55021288890832	5.42885321864763	5.50902427692979	5.47019344192235	5.47828296603616	5.34671383293831	5.43450047469006
"Fxr2"	4.11539858271029	3.91336758784732	4.03012049883825	4.04639286205569	4.27545478604765	4.07062568495226	4.79908104329154	4.55216902180906	4.39750638545434	4.39671063191288	4.12564765833118	4.22423382400036
"Fxyd4"	-0.663424602392118	-0.501996126967709	-0.377823609655677	-0.919312331457543	0.453238252962612	-0.699524471753105	1.3518422939018	0.820426499643926	1.00330016367727	1.02031693675741	1.14304160789181	1.43541839415056
"Fxyd5"	8.83998101527805	9.04714101361425	9.06863132519045	8.57962412330125	8.63654864315018	8.68281448455068	10.2079877995364	10.0715847559859	9.92317215120507	9.80858029680334	9.46769844654097	9.77649887282801
"Fyb"	8.3430348368475	8.31060383316476	8.32372715573693	8.0088188327896	8.06122126736124	7.98786749854617	8.78632665988483	8.74180210061084	8.80946719239102	8.84321952475838	8.76687112204416	8.78795072131479
"Fyco1"	3.94841965665571	3.92752292290113	3.62497320722692	3.98660701889874	4.01183407841833	3.80462256135246	5.21044769163955	4.72947404190574	4.6065647206726	5.49986366559135	4.63079899452275	4.85066770703943
"Fyn"	7.597954321708	6.87990194588041	6.84331223308464	6.60005243631748	6.73162825202326	6.80346378042437	8.11620305486526	8.24772628095597	7.93780506074421	7.56372174582801	7.30301263048163	7.68430750386349
"Fyttd1"	5.58929031462857	5.6603448295879	5.63801193357352	5.87213722808607	5.83626287423335	5.87605517143634	6.13897849127673	5.98138296251801	6.14201834684982	6.13612711385	6.01485088646251	6.18914581874338
"Fzr1"	8.08922313595208	7.8565845034635	8.06299043481142	7.99429663585858	7.92107367694806	8.00958115275926	6.75954508322114	6.95917401206944	6.93494790259787	6.7400177846096	7.18098327703746	6.85498725313376
"G2e3"	5.47731630657026	5.38916718848144	5.33213895480185	5.36403894713595	5.21139848790912	5.35966271359722	4.30267810749069	4.40324486215863	4.43119547685228	4.42706598546282	4.63788475927289	4.38838356833962
"G3bp1"	9.81986037458281	9.69214023504698	9.65904271465199	10.2082462469333	10.0818712818219	10.0025646079617	8.75382989158397	8.69431934543479	8.77790156795613	8.86521057951381	9.09419410642108	8.85195450275047
"G3bp2"	8.12542471386304	8.18096056727619	8.19232584514582	8.11008260526219	8.13133892621907	7.99863436753034	7.8047884857586	7.88044826893032	7.90010873574916	7.86299683573569	8.01054763218964	7.72533225064546
"G6pc3"	4.38734496847328	4.61916107751767	4.55955206130239	4.93583756688678	4.75949772993426	4.70224619379976	5.02656964320797	4.75896392104879	4.89673733345088	4.49669897180828	4.76952561254682	4.8116911397868
"G6pdx"	6.88219930005784	6.87443202605968	7.06742702144413	6.96963916590803	6.86415024468582	6.91246235005807	5.81683946272575	5.90429992281403	6.06363474672577	5.93430300444549	6.4355888347009	5.98156377260609
"Gaa"	5.34085551202866	5.17647612625934	5.37411193591948	5.35133187012647	5.4521735066268	5.53586154362306	5.48736775768259	5.60957387770257	5.51172385980154	5.82741106934759	5.91776350222461	5.74641221552286
"Gab2"	0.901872606215276	0.921935817991429	0.199104589976667	-0.0869480996831224	-0.330436702855396	-0.812500511863366	-2.12686837498211	0.408876427484346	0.929785177293906	0.60831612420947	1.69834792771606	1.03237840817162
"Gab3"	2.02577132114047	2.23799404243764	2.02395728957532	1.37435382985266	2.52380372128029	2.04988617047995	2.84784199282979	3.16952272584154	3.42203424993889	3.22692469159385	3.37589016223551	3.14685969559244
"Gabarap"	7.69319733642225	7.94621690811452	7.88770568640978	7.70713951068602	7.85076578972625	7.87467897443223	8.40934519020887	8.51062052323263	8.80930706654493	8.69069320409754	8.50247099294568	8.75897354288109
"Gabarapl1"	3.32005666103289	3.86024301827287	3.80313609665194	3.75262381714374	3.83327939397724	3.32641122835242	3.79132449304577	3.93006847867541	4.0783514607486	3.48675055985374	3.96590049916328	4.08640520258152
"Gabarapl2"	6.55687856149404	6.59956768558832	6.56474186695158	6.19323943208247	6.45282161525554	6.5803999040444	7.02972793051066	6.94577269499203	7.10531268485027	6.99999754592463	6.75279033400408	7.07549731192443
"Gabbr1"	1.54216039889446	1.71425448515909	1.72691943956758	0.381471386457451	0.0056952013879077	0.110477346311817	4.03904103614659	3.45545680067792	3.91651407547399	3.79094758256763	3.25206134904735	3.29954856716508
"Gabpa"	6.37530533542726	6.435915021072	6.42651626995633	6.47509680306352	6.46820370999261	6.47752789028501	5.42159652638488	5.80883380042705	5.38680227187458	5.66497520428513	5.9264701080011	5.79717912112974
"Gabpb1"	6.26431872263348	6.32265448655101	6.2956375621906	6.40128330275707	6.3102614739757	6.36918390008071	5.78891286551225	5.82146774834593	5.97504759859914	5.92236590495794	5.98320886068432	5.83237770547613
"Gabpb2"	5.78506978479173	5.61587384658034	5.68727451834269	5.68948756518076	5.70824456297023	5.65750785073617	5.38661982112523	5.44696209126553	5.31823671265916	5.54899762331813	5.41016616195882	5.76401999343519
"Gabrr2"	1.61680081723063	2.4358190281901	2.57505038843418	-0.443915615464512	0.0056952013879077	0.626107919295356	2.92171409653731	3.20423919305932	2.89377416487359	2.23748869225055	1.36423696704891	1.92724919776255
"Gadd45a"	1.77183470702846	1.6474087141258	1.00925568253995	1.45801416209156	1.27047417004514	0.710311782786702	2.85862957273123	2.75517036542427	3.53169593074956	3.24407645402517	2.7618619108941	3.37023170020745
"Gadd45b"	5.13087128512287	5.10976253574992	4.93584579524251	4.77114629878948	4.92718410339444	4.60110799697201	5.86444682848175	5.49507217908341	6.44381654839367	5.51053415390718	5.44693979634178	6.3059397656583
"Gadd45g"	1.96991718077559	1.50364022849613	1.81820598647005	1.58749414174611	1.5783217083744	1.13272815232746	3.84655670031117	3.02164632970364	3.41531645119502	3.89233812344803	2.98941520794042	3.86497151372897
"Gadd45gip1"	6.12582310937889	6.16928791733148	6.04116242451939	6.4809419124744	6.48174034505453	6.33809147913003	5.74016064840719	5.92526143133522	5.65689970668085	5.67132909675951	5.68275282407003	5.7419764869513
"Gak"	7.66571831884878	7.72059859269039	7.64554384626129	7.53562179934342	7.49463137596879	7.59767998537825	7.35472670711728	7.3888681166241	7.24161776674922	7.42113859752053	7.6359079672539	7.35651398935576
"Gale"	5.73358846279436	5.69109340632898	5.93808973888734	5.61094395644536	5.80698871879053	5.7474423942149	4.55564620300495	4.94750407044242	4.83515407999847	4.76673550555168	5.36817619080061	5.21523031866436
"Galk1"	6.16443740625737	5.95683135056376	6.1788557171621	6.70294755730977	6.69505236443248	6.48501746056115	4.92758688349608	5.12559287720691	5.19813935011289	5.12486192110109	5.51008663125887	5.22585821438674
"Galk2"	5.87429676508622	5.86051758053824	5.98070059031489	5.76397496022922	5.89055229881179	5.83561748346332	5.64989107498314	5.61442200603389	5.75726499092104	5.51760421833761	6.03511928979464	5.59723321916218
"Galm"	5.69964940822923	5.6504221406503	5.57560585811005	6.02054597372715	5.97792217248699	5.84960989095072	5.77616734233016	5.67291333625995	5.92271795746033	6.09536138900793	6.47469924850871	6.51102320948326
"Galns"	4.2208577117553	4.64794346637624	4.44606799856795	4.32418138835221	4.07124163337683	4.15567922538312	4.03904103614659	4.13289621425976	4.31329026120744	4.23024654009371	4.18490216912018	4.57949832115801
"Galnt1"	5.54099304828889	5.35989067827166	5.39093683766808	5.48862843044691	5.30574569517858	5.37747845984999	5.28831309208022	5.55514066499884	5.2594373610609	5.38084615826624	5.43478577061103	5.42161480159179
"Galnt10"	5.90719712550911	5.38233185529547	5.36845974784339	5.36945076112565	5.35989424948464	5.5965842634177	6.06056032870634	6.0569318228168	5.03899954025681	4.80480130458358	4.73689958010053	4.72744062343266
"Galnt11"	3.96279885604455	4.01850054709683	3.78627786805044	3.31765830710271	3.70064926440916	3.22986300935724	5.22093644515512	4.63083913157102	4.48351334203598	4.19540019217276	4.07955291769991	4.13232065278148
"Galnt12"	6.09759466364876	5.82566995095243	5.72609763001192	5.71804968910067	5.83757950729635	5.85192882153359	6.04529652044792	5.79750998360085	5.1422802575359	4.79901000403623	4.91952390116298	4.79180073037025
"Galnt2"	6.203559437975	6.05680719775933	6.01487084787732	5.44315885587812	5.53403905711655	5.44354772561974	5.74016064840719	5.85462717804368	5.71412613775131	5.19709876449908	5.19163467784281	5.25935072544744
"Galnt4"	2.86410774124088	2.96120984463509	3.30025673634441	2.65701791636774	2.73069807493409	2.87598124869498	3.44989309289138	3.04098128340055	2.76230637786548	3.15620275778865	3.21463773706305	2.64969360472388
"Galnt6"	7.71910432285479	7.5850332387896	7.56793588418593	7.61066005607722	7.46767413710729	7.56165250281256	8.36723661196163	8.15981212405679	7.96824427721408	8.25360915042282	8.25133470560907	7.92343326280673
"Galnt7"	5.78101821160459	5.61587384658034	5.69933174672052	5.96204630016315	5.9194386674613	5.86116744906857	5.37351686793704	5.43604953447762	5.16247911596308	5.36721237281263	5.60353264776048	5.57412936363622
"Galnt9"	1.85127064013551	1.692314906157	1.578151305643	0.94245577215939	1.10539901924654	1.53029318567451	4.25039168898398	3.99098627943607	4.45759155320726	4.12770412695436	3.70084907777243	3.95459778109832
"Galt"	4.91491963767769	4.88642454261279	5.0295542693696	4.83773398232669	4.80058374985852	4.70737782103943	5.63898202610674	5.55849876214982	5.71412613775131	5.51760421833761	5.50040031028818	5.64711203593292
"Gan"	2.0795434169466	1.13210795730313	1.32156513856092	0.98067659881228	1.93389792783812	1.55327514232411	1.46911025247372	1.85941432241705	1.35180571404449	0.60831612420947	0.0699105732860387	-0.460034996639743
"Ganab"	7.26383552896344	7.12531213816211	7.02972641122374	7.12648920895939	7.22316350201281	7.11574163725298	6.86696190773729	6.9146654333116	6.77097405641595	6.94468131536296	7.25081780236798	6.80057194705514
"Ganc"	3.75129380481397	3.90385294400311	3.42166696725313	3.78538291209618	2.94130652970328	3.38523115315569	4.33779735753611	4.10560901558183	4.29144503256987	4.24735908853756	4.0899242204554	4.2410961343863
"Gapdh"	11.4515014626887	11.398822512468	11.5342140949888	11.5871741038334	11.6803230210602	11.6194903831582	10.2668755905416	10.5217004380401	10.6452853357965	10.3895371984943	10.9207842476704	10.8168099387688
"Gapdhs"	0.0794771055951465	0.719880945143881	-0.719206511638327	0.381471386457451	0.278121714041524	0.339262235756501	1.22419221167401	1.43149759707106	1.26479577264297	0.806058408414866	-0.311700260920941	0.824337433575222
"Gapvd1"	6.9098287256268	6.74852793205956	6.8940264255807	6.9660714461935	6.87188158975257	6.90968235047506	6.63409512514656	6.70187475278799	6.61920902530049	6.69706879307643	6.94999623107156	6.59294296197148
"Gar1"	6.13299345126937	5.93247187434781	6.01366431593396	6.65869294320326	6.46735343820308	6.41616901843686	4.64559542670234	4.98791593021703	4.83766854893722	4.88626306858702	5.24597453858715	4.92559730343595
"Gars"	8.14663877488469	8.00413393256011	8.0624070842753	8.50352538450558	8.39592714393655	8.3237885879123	6.72163934144697	6.98311203252915	6.84782472288454	6.69551099955214	7.1278691412808	6.85772321487508
"Gart"	7.50613659754741	7.35126333831521	7.3747174813259	8.13968013058327	7.95907180500673	7.81798455360257	6.04293384225515	6.08514631442351	5.72638988425043	5.89954496424354	6.58878991725994	5.94085847879124
"Gas2"	2.3873315759496	2.92403903543677	3.00234678257794	2.86543667719487	2.82929179849453	2.56150012791599	1.15586564519439	2.24009892971611	1.5610403699595	1.13509247166866	1.82791700994223	1.90625910509943
"Gas2l1"	2.42935530348008	1.55317210966425	2.16973956997125	1.89824081000527	1.93389792783812	1.55327514232411	1.38206494855735	1.69826795235272	1.3233815052688	1.49169235932006	0.928663245965172	1.54811272824928
"Gas2l3"	3.88187851499374	3.43410863001463	3.83080263725907	3.67316283636757	3.61724903391639	3.66916540805225	0.198515987642084	1.59739912145805	1.63229025608348	1.80075879648999	2.77477661616458	1.34471648744262
"Gas5"	8.23666562596741	8.19736123960786	8.09128946099227	8.69403464185613	8.52615628568363	8.47962339294323	8.96385813575906	8.81030673404603	8.4869488456075	8.71223004644059	8.26855697178529	8.42331635782125
"Gas8"	2.91675799819434	2.47489804838462	2.96288254168257	3.43929659025661	3.35574183896888	3.17164567332721	3.54645939025815	3.08821449667209	3.00533700076172	3.08183447004738	2.82530948204028	3.2504261738723
"Gata1"	0.490131327087889	0.883725517458173	0.845309927001175	0.821314294282216	1.13995972335435	1.22148923849386	1.44067472537183	1.21024773160921	1.26479577264297	1.89063479031795	1.14304160789181	0.911185639255909
"Gata3"	7.38723782540893	7.42212640846432	7.39802306862283	7.71424596218967	7.61429967024378	7.81679795017717	7.75296958683103	7.69722309957069	7.98280047922776	8.01530420595055	8.21122237270373	8.2354531340359
"Gatad1"	5.35727589288963	4.97541277647933	4.9636035396532	5.23756277289784	5.15970167285244	5.28096076941401	4.96300853225654	5.08425432218127	4.79172363782701	4.73372244103334	4.26945646230923	4.70330632118917
"Gatad2a"	7.21022961752291	6.98684926068619	7.02074597322841	6.99027683553108	6.95429927749322	6.83252294332669	6.6151352783614	6.79663290218838	6.73703075730676	6.47353792163373	6.71810869767029	6.70201266424851
"Gatad2b"	3.3694629022564	3.57265801284015	3.15022018546999	3.33251255493419	3.59873257438331	3.18642172733124	3.33098603024643	3.25479605678967	3.61613841094592	3.72528568868654	3.17621744253128	3.60327826391338
"Gatb"	4.22980317639204	3.93221067118097	3.92622669280932	4.43156139999475	4.44051579933643	4.04653178304359	3.48512767841128	3.51197547087813	3.62198502970884	3.6306401249737	4.00478798077598	3.28335956826541
"Gatc"	3.80015761661996	4.03166555950749	4.12703249941451	4.26346707525346	4.41604769450497	4.2779914347423	3.96110103709286	3.99594853448925	3.85826594949966	3.96654837617062	4.00478798077598	3.9899432126277
"Gatsl2"	1.88185950316764	2.14413619267603	2.43785725650599	1.28554185453078	1.10539901924654	0.828063444134688	3.09593369119855	3.00204872554571	2.33399949731939	2.09351162830503	2.52252803364156	2.44660676670313
"Gatsl3"	4.39531815145322	4.39640953682243	4.31507463708129	3.33988271650998	3.80663565513707	3.73094364921202	5.36597568648147	5.44514905429999	5.61060253343511	5.65539158601014	5.23433439775016	5.18504881976469
"Gba"	6.21261246872109	6.30830150465616	6.19810281170031	5.85165948257469	6.01447056215921	5.96121901329758	6.854216797442	6.6672988315716	6.85466876553592	6.75430402804567	6.78745453286141	6.71866311385256
"Gba2"	6.07129335487593	6.04170323032761	6.05413069281665	5.81113712990626	6.01330592036891	6.18648133859406	6.15438220387393	5.76590324744177	5.8221886701129	6.11180616359463	6.22470686626035	5.83515684065592
"Gbas"	4.9204554718784	5.06137075197252	5.15523691761209	4.91131171173021	4.81936401370664	4.97540807052269	5.57664510876667	5.81305742142673	5.98868743880486	5.88458375598356	5.67760468911304	5.89098019812281
"Gbe1"	3.57998669829641	3.3027123177186	4.11358016467853	3.73036372949574	3.9003345998196	3.86556882587781	3.63068579783155	3.51197547087813	3.83328424164283	4.03219894358295	4.31879027403172	3.90255313274846
"Gbf1"	6.75629578219792	6.77812259401292	6.68330589632863	6.74657832170321	6.66199099865343	6.63191115507388	6.47844560240934	6.63902878965694	6.54344808181475	6.56082810682629	6.88819989143254	6.6238085579953
"Gbp10"	-0.278099766565541	0.484845891844367	0.199104589976667	0.381471386457451	0.559188065648765	1.16292603958257	2.71167759262863	2.67080218482189	2.57005073105153	3.68816917570878	2.80026428782011	2.81648114697496
"Gbp2"	3.87809023784172	3.73706216276757	3.92108773517297	4.44529333130522	4.44743113712514	4.44397272596011	4.7736578140045	4.81619465563384	4.85514818159905	5.26798823639368	5.36177094184853	5.24060695192572
"Gbp3"	1.68776880075206	2.253060088222	2.68827364374042	2.80281373052457	3.0812611837201	3.50794337229255	2.02336391454484	2.87852011545021	3.18984298559912	3.64362407120436	3.80524385230574	3.58358097481975
"Gbp4"	5.883773676512	6.03735860709734	6.04707154673031	5.95486422275772	5.87781032682401	6.24234818781706	6.96193850139787	6.63187386684784	6.65386556586294	7.16892453186972	6.89042660502323	6.94006261869434
"Gbp5"	1.52288090483925	1.47822162354036	1.29002073735493	2.60902304165786	3.14220008611769	2.17369709579099	2.96228826872746	3.03134619711508	2.8345814077728	3.38990353761364	3.28853868463371	2.98611435163482
"Gbp6"	3.83574913836163	3.28815854799143	3.69889881996449	4.12954348198244	4.07571170307849	4.18172294117068	4.67640779242872	4.86583032575238	4.39750638545434	5.41721553898558	5.09196317630583	4.99434238895472
"Gbp7"	2.52935225489429	2.65583475880521	3.06891356407864	3.22517015373947	3.52219457340535	4.28830193117568	4.54232597130757	4.44738608711238	3.98162502016811	4.86147052400015	5.05802875774995	4.80886638719689
"Gbp8"	3.80415586879979	4.00521429289811	3.72861709281203	3.6789860680579	3.94987477618248	4.10990901485379	6.30887432720681	5.88837647340756	5.71275704177577	6.46624801929578	5.8537793829341	5.68457727655897
"Gbp9"	4.66525722937994	4.88400699115351	4.53621437376892	3.70775478979921	3.60493117086713	4.37470146234574	6.22902630415866	6.00002696366101	5.72367360223721	6.13842215370365	5.60353264776048	5.53021517449863
"Gcat"	5.38022275506523	5.19609802076314	5.59348259972228	5.63060881110184	5.40677156081463	5.46491512547308	3.71026502027231	4.14187844850531	4.43119547685228	4.36961544540505	5.01513692912112	5.21309531202032
"Gcc1"	4.7772925440885	4.89124752595872	4.69818642289016	4.71840106100765	4.47137707156796	4.53048105392236	5.1214361984554	5.22614939626917	4.87731522319555	4.9159976470496	5.15999056820728	5.26965966006546
"Gcc2"	5.38556938482833	5.41618920155592	5.34945757168544	5.26492257859535	5.37266564999482	5.47698446765414	5.36219026197707	5.54332538533359	5.38851821876186	5.3011441896723	5.31832674306822	5.37463161252823
"Gcdh"	5.37351148250709	5.42951274974421	5.24434179525302	5.43801707109256	5.54052130045997	5.61990323938629	5.47865303964781	5.20701900816333	5.180419410509	5.39435230670544	5.38090200116128	5.29410464475542
"Gcfc2"	3.4379668852561	3.295453784907	3.14140911782722	3.34721541811604	3.60493117086713	3.31972515277206	2.36344257586505	2.75517036542427	2.16808944650293	1.52013252940314	2.4275902848384	1.8633399195586
"Gch1"	3.20984345205924	3.05875098707149	3.3393063467433	2.95455170958369	3.42744480349017	3.50794337229255	5.00001936191173	4.96279147921155	4.77082439750719	4.48592527836033	4.06910651712404	4.60902691410446
"Gclc"	3.39619690991402	3.3027123177186	3.54036669727861	3.0654062519789	3.34837157496906	3.27203436793725	3.49898404478943	3.81685111300594	3.89735815406944	3.56390753252097	3.55874389849085	3.51591054779143
"Gclm"	4.62513840646516	3.68246164890826	3.8686655413437	3.74709091194913	4.03497354006431	3.69522857746925	3.44274172313491	4.22453111421719	3.33927933142137	3.0234292209434	3.02227728942077	3.21672338857143
"Gcn1l1"	6.99668212594832	6.55846799515258	6.76803273584553	7.2391670767058	6.89229821668891	6.9997527763872	6.14560023123963	6.0341973124777	5.92862698140891	6.19022483794511	6.51277733161224	5.95498084280976
"Gcnt1"	0.744325559974823	-0.501996126967709	0.448062902122579	-0.346058427693003	-1.40363229615863	-0.699524471753105	2.02336391454484	1.81517950129065	3.00533700076172	1.70490959737038	-0.206425928011407	1.92724919776255
"Gcsh"	5.97260653488528	5.82692911212272	5.94063140228043	6.59467138663651	6.51914496600884	6.39246952616017	4.96050705469791	5.32607438465256	5.1604719086944	5.13178987441997	5.12006634580577	5.28193392618378
"Gdap10"	1.12285005307113	0.762619305523726	1.08473318470577	1.31575740778764	1.33155518561085	1.22148923849386	3.05899567724489	2.74341565570919	3.22867808441022	3.52233422290159	2.64011200403099	3.15577992860392
"Gdap2"	5.58813136666249	5.62168965524562	5.68727451834269	5.37125019723587	5.53890346811157	5.63479359129427	5.43427188412649	5.34175102176887	5.11559171924377	5.24899760910884	5.30057601349644	5.33198154828728
"Gde1"	5.89693763007946	5.87398069030165	5.84075442560635	6.09103092872712	6.21216427949795	6.14925507250865	5.54360121295364	5.74394920880752	5.86841853584538	5.70733068440598	5.83077454733734	5.78716764952939
"Gdi1"	7.34120124495217	7.62575523198413	7.44756077831552	7.24162838545301	7.17762375152643	7.19551353600504	8.39042050632596	8.28443914358337	8.28987070694505	8.38094233134678	8.24815486723974	8.24044086380213
"Gdi2"	9.49690337407058	9.52377179295591	9.60388701893457	9.3915925344844	9.46013568175423	9.57084707308615	9.40334419800858	9.57781163492746	9.71285442193409	9.50427089449238	9.63107454113888	9.60422511224764
"Gdpd5"	2.31070932034012	2.57421187778641	2.42339217066921	2.13694758060355	2.58779420402532	2.59511093976832	3.08678747205735	2.9208824703806	2.38989376278007	2.4145726113797	2.68184739527539	1.96833484904364
"Gdpgp1"	3.86666535386808	4.04903409246487	3.97167169994252	4.02369055588781	4.05322155224341	4.33877726222637	3.94600664696712	3.81123169120954	3.65086791092166	3.7555029581216	3.96590049916328	3.50896559907958
