"D4B61"	"D4B62"	"D4B63"	"D4KO1"	"D4KO2"	"D4KO3"	"D6B61"	"D6B62"	"D6B63"	"D6KO1"	"D6KO2"	"D6KO3"
"Akirin1"	6.89849185662421	7.01721985240653	6.81368342404095	6.53106122248579	6.74513904804924	6.71235308884485	6.76900476114359	6.83043092098396	6.48462481366702	6.12851680064177	6.22669488907663	6.14588842305598
"Akirin2"	3.17022050831781	3.30255882457293	3.39447381930768	3.60344317408907	3.32471910637222	3.32868583508739	3.12912224471436	3.65373056822825	3.08920369633442	2.93830142802281	2.70681631589684	3.18178333632521
"Akna"	8.8579233771114	8.96315119935613	8.94721436108849	8.71265851851897	8.6579679996107	8.69421390167291	9.13096282780764	9.16490096145832	9.28970469386209	9.27731323730319	9.42167187477234	9.29868930579777
"Aknaos"	1.04079207013871	1.30091274913388	0.996621707936356	1.19894928641991	0.835620212443009	0.341287027286607	1.67117957249156	2.00991359882842	1.71247846806658	1.83567481982302	1.48377018550225	1.89609934883756
"Akr1a1"	8.68789829986879	8.76002693500279	8.83183157102995	8.61675380350469	8.78374331121929	8.64701212135379	8.62332611755098	8.73979185691392	8.87083529980211	8.70695095582026	8.75520808305683	8.84660935346182
"Akr1b10"	4.10273419962406	4.44815880554295	3.9238910642777	4.0635868348145	3.91407363307477	4.2871653850353	4.02124843854466	3.88797930722023	4.29634388416678	3.94218282216497	3.78817320035396	4.17656041039469
"Akr1b3"	8.03900531750538	8.01605724999355	8.09155202036834	7.92210007716135	8.07813792534752	7.92548640951194	7.92369973252553	8.00041606700343	8.08254246011104	7.88363315556414	8.03355041400361	8.05057382427126
"Akr1c12"	0.707499676067692	-0.159970430429078	0.743125644651975	0.87083395270304	1.47242417760342	1.27992913870251	-0.774429608709603	0.35668786974766	0.490431700799005	-0.487678934159024	1.35605015844014	1.0560927057009
"Akr1c13"	3.1578008765657	2.85185564108194	3.27975301467301	3.36996590620904	3.94857281895145	3.46238136551847	3.96470965912146	3.96320504291815	3.82531522439558	3.29582799868037	3.62458480584656	3.67024576746639
"Akr1e1"	4.66008474740749	4.60169793373226	4.61797922821735	4.8196893882265	4.72731305909623	4.59510874175488	4.17867397906866	4.16362418747187	4.07175380274074	4.53180182013792	4.4233642979414	4.27856370052316
"Akr7a5"	4.17846268016317	3.98620192159027	4.10102252477708	4.37991434099003	4.29345795540614	4.22759514398632	4.49375677315872	4.5974231272843	4.62582252642915	4.53850839762217	4.31160392838831	4.35900282748576
"Akt1"	5.57352317110937	5.61437658505505	5.74847930695643	5.89679500313395	5.88926548250862	5.84959160232379	4.96412781456797	5.49596360352603	5.44960050107472	5.13763775460691	5.41093861867847	5.31505304628352
"Akt1s1"	3.54397797018835	3.70633960662133	3.45212157212387	4.0725132534788	3.73366204711865	3.61239417353204	4.13236800582652	4.20553690703521	4.23513678887679	4.08646017818505	3.61065991362976	4.0758880916947
"Akt2"	7.1235260508605	7.19040164535993	7.13296525473788	6.86295313423054	6.93346326334905	6.85639167355534	7.39349288049306	7.33028186920104	7.1416817496647	7.26000673265167	7.23963894448763	7.08736661087001
"Akt3"	2.04987569496381	2.68591359191678	2.56247361500318	2.24321971509314	2.31146222959275	2.52933548021639	3.7473076111838	3.75317001705959	3.46659624259121	3.28788946490199	3.05414327649292	3.27949938424234
"Aktip"	4.13793718256962	4.59586009028816	4.34878288761813	4.58096529434587	4.52989187927356	4.4826949508507	4.72976525643447	4.38404785881357	4.58022354789911	4.70275956087306	4.65131506416322	4.62064715686719
"Alad"	5.78815952457817	5.93997963041559	5.79377802171091	6.30451323121685	6.22099393268532	6.26484089819422	4.93253870554823	4.95527111732211	5.07327232596936	4.92377217195957	5.45251700601322	5.28595520449709
"Alas1"	5.85315117237041	5.65564980585578	5.77554661547071	5.84042468433453	5.97185156539479	5.87036226599061	4.72125780753376	5.1067242023224	4.98417073421954	5.20241767577152	5.59193321378481	5.05479582094936
"Alcam"	1.64966621116882	1.93980970317911	1.97249625023797	2.2273208017392	1.62648088385638	1.89879685172014	1.44186882629373	1.59637873697489	2.61112295583679	2.31340367626657	2.7455616949823	2.36537004804698
"Aldh16a1"	5.89303532908164	5.69850158209826	5.86315597956187	5.86246598255571	5.84154706082217	5.81310360519099	5.14463159247933	4.89507049716549	4.90084098963426	5.16823069329164	5.20856512055512	5.01041878003153
"Aldh18a1"	6.86736684590531	6.47721147639855	6.62370975379364	7.09967632000056	6.98482645592872	6.96498859487013	6.27412059352751	6.21304087014665	6.14033826109539	6.14838235500976	6.56671939161109	6.23384416949569
"Aldh1b1"	3.36106642791992	3.74377862855233	3.45916823308655	3.19300250104146	3.54685249971842	3.43165462921213	3.60041163007437	3.72462780843124	3.95155350109862	3.89069549411069	3.9462183151343	3.6460224056693
"Aldh1l1"	0.318654372386657	0.829845913567085	1.17840154663563	-0.246701090739832	0.451725651841924	0.491855542612797	1.23432195508164	2.06559554767161	1.79463265543843	1.28550682172132	1.90481076150561	1.72164224511856
"Aldh2"	3.95264710896566	4.13451527620086	4.09198404276348	3.48809049454471	3.76718321496415	3.68192968070794	3.92574740261862	3.92357328960659	4.07175380274074	4.2342312099284	4.19512664194216	3.76888533194751
"Aldh3a2"	5.43243001510786	5.51579521873172	5.35212746680086	5.19560331310179	5.17307424311438	5.14992970054298	5.63293861578783	5.56681622248473	5.24929631594509	5.51450036348921	5.7190560644442	5.63265847698213
"Aldh4a1"	4.97347828458224	5.01873177813206	5.07089766388481	4.77936869837031	4.84186381136232	4.81818590734391	5.0436169445607	5.0364718232218	4.90547048945725	5.28250428459172	5.35982552964643	5.08889090620996
"Aldh6a1"	1.84822778358048	2.08023172183015	2.10419471220592	2.03978851091098	2.00924838523184	1.98597311333131	4.00264728940713	3.53382507886167	3.6869623689984	3.64561565486558	3.03341641224367	2.8412801490851
"Aldh7a1"	4.07327882346439	3.88929601018797	3.8507574718606	3.84658860075248	3.29438403198675	3.50432817384106	2.54519751149579	2.69102182976748	2.95272713631381	3.0644799347317	3.31681312921549	3.34867435210566
"Aldh9a1"	6.80352524675198	6.66037256438063	6.63852887505149	6.74437713803102	6.75073566430322	6.68915887108828	5.85138567262806	5.84789660809957	5.84979748119886	5.97752999881047	6.18266492282687	5.93964310110363
"Aldoa"	9.72866198194511	9.7122386558514	9.81182280841575	9.83333258539177	10.0046734649033	9.94806507486523	8.93704101025406	9.21141303555396	9.25509652955894	9.08413525739488	9.50366171812754	9.43614606268978
"Aldoc"	1.96688078417215	2.14562913089547	2.74652912246696	0.697028408694812	0.956785187622442	1.55546257852344	3.17967672008784	4.99882833507894	4.87038161726649	3.63313733205307	4.34563007273006	4.91481473724028
"Alg1"	4.24748617295741	4.26163700249749	3.86143485854393	4.39422539509868	4.24669428340193	4.23116819809556	4.65132946815791	4.59111264450697	4.65085245221081	4.67563667546127	4.48190543920296	4.34025348608937
"Alg10b"	4.12523526191582	4.21288719898002	4.09198404276348	4.0725132534788	4.23076337164278	4.25242265994591	3.69033120852216	3.59817331637348	3.12933414423123	3.11919148249898	3.09472450853516	3.29516078189268
"Alg11"	3.7274518226148	4.03878779193382	3.8667440636046	4.30235973859899	4.13129680489616	4.31773418536799	4.06224433989562	3.83020882702376	3.82531522439558	4.04467145209481	3.58951727974566	3.86646136408609
"Alg12"	4.43927886231142	4.38524401539803	4.40460226670662	4.12494211266019	4.41475139063185	4.41204645671262	4.47363714758565	4.12919462902043	4.69964604072849	4.29885832692248	4.4895344741835	4.76821888021171
"Alg13"	4.03304549385405	3.74904862171845	3.9238910642777	4.35817801054752	4.45986730975915	4.45240236699859	3.14617133102325	3.36656135471902	3.49144282167666	3.35020727342541	3.44789913240388	3.29516078189268
"Alg14"	3.50528795351185	3.68450141889517	3.72192732845771	3.3332994120383	3.35442944861491	3.49246730327331	3.25233446315812	3.18573128645837	3.26520884380127	3.42449995523711	3.04381706630318	2.68362103652819
"Alg2"	3.89395207459048	3.98620192159027	4.11000473308774	4.2832631912726	4.17357765056336	4.13526566824647	3.90586444652337	3.85148489260572	3.92443966426839	3.71830061206046	3.90116783663531	3.3411500153963
"Alg3"	5.16250326453874	5.13198242774923	5.2131534932358	5.51824920074792	5.50817946512739	5.6518352780569	4.9737100093397	4.90528000317043	4.88686268283987	4.778366396526	5.08307889779932	4.90464121557821
"Alg5"	5.84929453805946	6.00199175774435	6.07751251331765	5.82201671918376	6.03742704352996	5.83792180776432	6.42929573013233	6.10867120584046	6.50383273440251	6.27124056615298	6.10408791694705	6.2530166449682
"Alg6"	3.9669551928481	4.00834609807614	3.88778763260675	4.32494685644677	4.38266971000017	4.12377829922115	2.30825500726927	2.55497909604723	2.76169438298724	2.93830142802281	3.19144796451102	2.96392996354677
"Alg8"	6.4476063355783	6.27834445217271	6.23051866354369	6.67500834169187	6.62153391742442	6.48807090506658	4.42905751902502	4.44480364469471	4.70230900848514	4.81749396752927	5.26076733992454	4.83937783188198
"Alg9"	4.83212984901125	4.5146459222317	4.54036758082558	5.02905582655043	4.73014887109664	4.97557864419622	4.30550161837674	4.26224144535028	4.13619530419938	4.23835633784678	4.47038570670816	4.00623244378965
"Alkbh1"	5.34338147366189	5.12794271566091	5.10947864265186	5.31135664692497	5.38223423178728	5.19819287676145	5.36997742180993	5.49765148288581	5.50860435275843	5.59230291245094	5.28508129093851	5.65407206486463
"Alkbh2"	3.06108067870919	3.01823098560772	2.56247361500318	3.32585294533933	3.34705902631308	3.28809550838034	4.09773218497742	3.53382507886167	3.44131423735979	3.62685746252159	3.15353313985338	3.7058348744728
"Alkbh3"	5.05777721956119	5.16192500510542	5.41145755277004	5.27121243302256	5.25805345767614	5.26071335095653	5.31449953499734	5.361537009851	5.50860435275843	5.45902083469804	5.37019404493418	5.40260200961593
"Alkbh4"	4.74556146606723	4.97667138713224	5.00019031026486	4.85115373669738	4.69574559196886	4.81818590734391	5.37721586551575	5.4461358024362	5.66966749246774	5.61785967111532	5.51739280940306	5.57769127610329
"Alkbh5"	5.58051905146193	5.08899052421017	5.01700135022089	5.24381529672358	5.27174245283912	5.34227483325752	5.10811888357781	4.89250679159772	5.13764752480935	4.88482952424105	4.65810083606308	5.0339451749618
"Alkbh6"	5.31009747942777	5.16783966279339	5.27834950830858	5.54093756181927	5.41256124740388	5.48677943161229	6.17377054545771	5.94387812348948	6.07711199875102	6.17660257589477	5.93838286074685	6.04297387274037
"Alkbh7"	4.28508662566469	4.26531963340144	4.47234101818496	4.53649714650746	4.43227102923617	4.54718091992155	5.14038363428592	5.12867549125207	5.06501963428754	5.07904160348114	4.93728504123519	5.16757454128781
"Alkbh8"	4.93941816909176	4.83765235712765	4.8608098264959	5.26733026641714	5.11350667839734	5.06638683519074	4.45323296340398	4.8241993278161	4.52714068804605	4.76413104073513	4.72102202205494	4.77661093320944
"Alms1"	4.09298240941527	3.95004869611653	3.9934955243234	3.84658860075248	4.10532044309898	4.11219872809396	2.23045624111257	2.52880427177321	2.99677901564837	2.93830142802281	3.25549184306424	3.34867435210566
"Alpk1"	1.31135324589391	1.78423152401857	1.45709237618594	1.09764853634033	0.792859907911608	1.00731907801907	1.64742789215236	2.11920803317557	1.05449941498232	1.62497405478752	2.3524976202225	1.52314917999585
"Als2"	5.92910859932155	5.61726123522148	5.79098814216778	5.66120058133746	5.3345824287579	5.79511123145048	4.09773218497742	4.78603333169948	4.91238700334148	4.8284810931786	5.96872130431554	5.52054656740616
"Als2cl"	6.39036777113033	6.2292229565963	6.25400694664792	6.05378472990428	5.74950738113337	5.93969987541439	6.73771228329565	6.62338629262677	6.16178032298057	6.79897015002783	6.40670146080833	6.10981199622249
"Alyref"	5.35973987362727	5.09934349931845	4.98318106741304	5.27508418108514	5.49656806247713	5.74974631943343	3.89077031082441	4.63164585196668	3.88747653145189	3.73591374304406	4.09366092623498	4.25873185287984
"Alyref2"	2.53596923170708	2.6637616120255	2.19140900636202	2.77862696748834	2.61128305811302	2.26228109206485	3.196142061046	3.14323059512939	3.15288729966839	3.60146100690547	3.06439610092482	3.09497203332695
"Amacr"	2.07651253489861	2.35366300736759	2.3962002438823	2.00290904753837	2.18488658726826	2.52933548021639	1.92932886408666	2.17089938545033	2.2380276603294	1.81372680733464	1.83466396851952	1.76727380499711
"Ambra1"	5.7158716301892	5.70122298963316	5.55485499382987	5.74594216021673	5.65716568703549	5.70419457403253	5.84748207083399	5.90878768986743	5.93943018871542	5.99835494649524	6.07902336525123	5.98138364169757
"Amd1"	5.69022924224216	5.52504075858229	5.57607784278217	6.30166906666352	6.07917389966285	6.21699095688383	4.50371233534314	4.73828907740157	4.58311609935653	4.65418282041747	5.07802755043546	4.66953214375692
"Amdhd2"	4.21188617223665	4.25794494722883	4.25876497913396	2.89390053549521	3.6036236834382	3.74826723717899	5.15519708586228	5.29708966732515	5.09977213205465	5.01315728403752	4.89195029864154	4.65443276503382
"Amer1"	2.39493577406473	2.49837334810692	2.67569907263169	2.90393722807703	2.38527982244737	2.71431109630884	3.49788714038559	3.25921314744373	3.33550819824331	3.68845895559512	3.6452233362944	3.16483394817794
"Amfr"	6.13716311213081	6.01189016724004	5.88686696033413	5.78719458149933	5.95376853968759	5.91436503626053	6.32741030655405	6.58975621380805	6.20842234315216	5.82405010539521	5.76378384919944	5.92461799094106
"Amigo3"	0.526138101400187	1.38455962552268	0.0436950320909539	0.270286258882454	-0.154236666893333	1.22364481187321	0.700147900906614	0.0233813234734882	0.759515381487783	0.605525964810944	0.57874192903808	1.3836162984591
"Ammecr1"	3.27168141991647	3.29537252862411	2.81404385784045	3.13453259131058	3.22370404970671	3.41917832414672	2.13119703376334	2.92977966780776	2.84116773132878	3.19755485623392	3.16310566911045	3.13032582875798
"Ammecr1l"	5.24407359272739	5.2648472464638	5.08690909412232	5.31135664692497	5.2060401870912	5.07237502659455	5.30883258207654	5.4461358024362	5.44005948729849	5.41596462694835	5.46417972626458	5.44006570375684
"Amn1"	2.46717519207146	2.64126418667	2.58841390932561	2.14508681877001	2.34144400704901	3.23925003223832	3.44375658766321	3.33669675241375	3.62655809619999	3.20600485543338	3.16310566911045	3.40027374573859
"Ampd1"	1.92352138810294	1.93980970317911	2.12206445954846	1.38242401760723	1.26906152557857	1.78671704435166	1.16909268871693	1.22469417025406	1.05449941498232	-0.85856931889721	1.54362604699724	0.0277849793734387
"Ampd2"	6.38171620565509	6.26736816497241	6.30182771039622	6.62127165653791	6.55911178226014	6.45407505977059	5.8500856452604	5.54739088895836	5.69796281808082	5.69041612471663	5.80258030233853	5.74952927162045
"Ampd3"	3.15155073570082	2.69686332348687	2.74652912246696	2.16191288229719	2.68328782004017	2.67287264041034	3.42990054288672	3.480196672384	3.32171970174047	3.40994433046122	3.2820921736836	2.89365703930224
"Amz2"	5.7126911458993	5.86064885695572	5.61287777428159	5.7191920382139	5.7326375349621	5.73723664886569	5.74349477071544	5.69003541848822	5.82679642877395	5.83362494203824	5.76849488634496	5.66466083744984
"Anapc1"	7.88293633233403	7.66098187430026	7.65080075633593	7.96017420528131	7.7645494151677	7.7303687908633	6.58040692998403	6.49068609719054	6.36367550163513	6.7178312840662	7.1002234950851	6.48664400692781
"Anapc10"	5.39058430256482	5.27766710571546	5.30987496142312	5.57745368347958	5.4662738429343	5.64247379138874	5.34435298381742	5.40175470406015	5.40288965763859	5.40683053554389	5.26743915906638	5.21156653920543
"Anapc11"	6.06832793044496	6.1256584741882	6.14133248330484	5.98098424315772	5.85719690658305	5.95598609384774	5.77123330282138	5.70472337598905	5.94843115369451	6.03557286641647	5.7653559048253	6.06255194874965
"Anapc13"	4.99807048141557	5.21620764632758	5.27035931790322	4.95617013454569	5.10260588323123	4.87410490470451	5.78626518284797	5.89604563401521	5.56967127289272	5.45725224855469	5.37843553649679	5.34733634894667
"Anapc15"	6.40028630140231	6.30273996026578	6.41849280105961	6.59904929744438	6.61387726429147	6.6035325556286	4.91523828159915	5.2795369533471	5.20679376782022	4.92633135115967	5.26965625986713	5.2701930051354
"Anapc16"	6.36695585658721	6.31434042867631	6.43913211818708	6.27484960017295	6.41323051149147	6.29588131169061	6.15283488650583	6.09089063959905	6.11956920244594	6.0152820272549	6.07268859115211	6.16092516213918
"Anapc2"	7.23893183633962	7.13209814902446	7.21174347332476	7.26649035878431	7.35460227194019	7.24320777579379	6.90855539307723	6.84707703623501	6.80759479780112	6.99638722871637	7.24471943320117	6.84556485941126
"Anapc4"	6.7257255322255	6.6192361748518	6.80125961924818	6.67866676995794	6.7646329506678	6.64764948224444	5.99240024979566	6.15966900389408	6.0709433846347	6.17121830895258	6.40266654732048	6.10870456284179
"Anapc5"	9.1625134168527	9.10733517759788	9.18692708628923	9.11653451295182	9.16227167002461	9.09509418748396	7.40814307228545	7.51953445979209	7.57738470613144	7.50267342314344	8.09172358809701	7.69607456732599
"Anapc7"	6.14268818706236	6.00529877926652	5.96567825307965	6.26125055625416	6.0869378473512	6.21969133408978	5.6449831993199	5.74222662072894	5.98278893246963	5.83906788099292	5.88731935071218	5.85367712477644
"Angel1"	4.14424645074332	4.0895241377151	3.98375527975328	4.01347915156827	4.00586015402915	3.96546987720855	4.04416760395792	3.97294517656286	3.96047937824102	3.89592770514952	4.48190543920296	4.26272009168538
"Angel2"	6.59364565799148	6.68738808044552	6.54724105247616	6.59827687032766	6.51292841676898	6.53652570917689	6.68764452641746	6.73205424147387	6.73272382824333	6.60495127437231	6.7253596096978	6.72354916802511
"Angptl2"	7.53503401691335	7.38405984516689	7.49709695063794	7.23105171443564	6.83481672887914	6.82717770080827	6.35149836696045	6.91559768540098	6.7750786339907	6.28426739442912	7.46290256478732	7.59570223295752
"Angptl4"	3.49050744364327	3.39286227312167	3.07481377404089	3.94708052128598	3.93879980181699	3.75820760699302	2.45229557105576	2.69102182976748	3.34916615838861	2.93830142802281	2.48051896920041	3.16483394817794
"Angptl6"	1.71893466795992	1.05077764101189	1.03485625655033	1.02593398243629	1.65063037055153	1.41172307367609	0.448539899049658	1.97156134480197	1.24187316670108	1.22026504069676	1.45288448104327	0.170476848103292
"Ank"	1.5002751019985	0.615764617515742	1.10841347454381	0.697028408694812	0.877149534224617	1.16507518780994	2.8141278652537	3.05427800587956	2.65577048395953	2.0385384218995	2.03563339780861	1.87541151863063
"Ankfy1"	6.57916545201995	6.34424634756244	6.42390550186367	6.52781965169849	6.26760878611558	6.29502803525773	5.90620677509224	6.23141629984735	5.75934878201867	6.10159658614621	6.48511677915804	5.88506297163801
"Ankhd1"	6.19376712946775	5.83733468048989	5.77272122161577	5.85989029876965	5.90691733393973	6.00898278691684	6.41705640393925	6.38065373174382	5.8688863571477	5.95890204019428	5.72714554806843	5.81481836725058
"Ankib1"	4.72676594859003	4.08119102246833	3.87203380208564	4.15045893880682	4.05192101039191	3.84937438505506	5.05042488280791	4.61307961892408	4.39181708236151	4.36449342857492	4.17634205253046	4.41024059173653
"Ankle1"	6.30142479957716	6.12363115874705	6.11257132118549	6.31958813170619	6.22903549885208	6.18141819967285	2.97544329589197	3.62930219647497	3.89680647706707	3.50203222752244	4.89195029864154	4.55711528903232
"Ankle2"	6.43350818261103	6.13675807053271	5.96567825307965	6.2738824795452	6.2179667515908	6.04088911671056	6.06927088413437	6.25954306645744	5.82435379528765	5.75230378918651	5.77631258951077	5.561593870704
"Ankmy2"	6.17847874513135	6.15969398072623	6.02148913134074	6.05603675503928	6.0869378473512	5.99012747115055	6.2847447279486	6.2958889139426	6.38786329725508	6.38538274975605	6.63795797717369	6.29354063057441
"Ankra2"	4.48969911093696	4.78475034229783	4.53370746468313	4.1755322834504	4.37906063896492	4.20959591742651	5.32014431501073	5.32207241184627	5.26739216738838	5.37533479894234	5.12286532337157	5.09337663959557
"Ankrd10"	7.07357449147253	7.02809890347497	7.07508641555038	7.11811535186342	7.15011084591881	7.09126715578518	7.38229435677581	7.36998637143779	7.40747159338084	7.46752351599649	7.39089468256414	7.28756465577583
"Ankrd11"	6.40291976662126	6.56648245838995	6.44712867480721	6.24949132875466	6.23103890617341	6.33957032371431	7.29421987552816	7.0516520059618	7.15971712104328	7.09465440663921	6.75572968214229	7.11299798487351
"Ankrd12"	5.38260128876899	5.48296110421268	5.35590794313193	5.31700142304961	5.16261596874006	5.06438523525174	7.25054618072771	7.11515180069499	7.25937349545664	7.16297729041434	6.61982380162195	7.05611039489823
"Ankrd13a"	5.56060861143413	5.63871419954156	5.82275057687881	5.52151232234573	5.63766427282536	5.80233512991151	5.90495524181754	6.26153129296371	6.0740309886276	5.86597874838151	5.6441340311069	5.94585767218172
"Ankrd13b"	1.04079207013871	0.308266769146517	0.7885901436	2.00290904753837	1.13853465936898	0.791972365471993	2.02460076349144	2.02871405007637	2.36446088098014	1.85729393014952	1.06068952914388	1.54950647365228
"Ankrd13c"	4.99458287167823	4.7404569978959	4.73000485822262	4.91209571103103	4.76375082298357	4.73002073287008	5.17609874074092	4.91541776706267	4.74167469352035	4.70871824262139	4.40331053204498	4.54733951751572
"Ankrd13d"	1.59544108604318	2.12955559200537	1.99206250471546	1.59558742870917	1.10397047397485	1.78671704435166	2.74865965390537	2.28476343496263	2.97931934176538	2.74309459487684	2.62605683224294	2.76460316459383
"Ankrd16"	4.82035790843689	4.58705879207439	4.6398512097773	4.42939400708009	4.69864407494835	4.57837425130501	5.31638358341471	5.46523914282985	5.16300096473418	5.4340611280896	5.35147672834971	5.15689952772218
"Ankrd17"	5.85795751242672	5.85943114283501	5.83769760968502	6.09817056292856	5.9501245758314	6.17864515587547	5.95660669754897	6.26648990448683	6.08529600221071	6.31584106536856	6.04059064612408	6.17686391615289
"Ankrd23"	3.59553734358767	3.46509192756904	3.44504032363187	3.61570883839656	3.70512020528925	3.34856062443536	4.87489762249688	4.36568048321871	4.60035066732155	4.5584430757982	4.65131506416322	4.97195986416904
"Ankrd26"	4.90639162190166	4.45139531373631	4.63363583450104	5.15835666320748	4.80468173816689	5.00091673765472	4.16619175737715	4.30913220004075	4.24247386781413	4.25880688485383	4.10363767703416	4.30587811694378
"Ankrd27"	5.99342454686526	6.00088773052704	6.07980026362496	6.16228937145635	6.04996494657405	6.14967385896594	5.97580704064769	5.86368926258327	5.60993799555224	5.9861414131002	6.13116510740873	5.90943475177805
"Ankrd28"	3.91992546261787	3.33095130860926	3.7566599680635	3.65189228534712	3.73930327614331	3.5903064103568	3.42292229485424	3.58553123126158	3.68157439282669	3.89069549411069	4.10860029885056	3.97253855921641
"Ankrd29"	1.11975345094579	1.30091274913388	1.42865554459929	0.499378675229691	1.47242417760342	0.939047078083431	1.16909268871693	0.471073412758018	1.50850395853678	0.965440512001701	0.57874192903808	1.49630137693988
"Ankrd37"	3.28316213069384	3.24404048354319	3.32674157237271	3.52757510340549	3.46750600920967	3.48050811169875	3.66689530381978	3.64766214377475	3.50370746355072	3.3952403531896	3.66557078068495	4.35153230550523
"Ankrd39"	4.06996857014037	4.11014874702314	4.30251830640537	4.1588652315162	4.25064967534244	4.08875697468267	4.68962745356802	4.58794702185285	4.68894474199312	4.60710698435601	4.6376470117318	4.84470893476622
"Ankrd40"	4.4081586191181	4.29083815314644	4.3862347333294	4.43286417236635	4.54285297524908	4.24890192370184	4.83602552409874	4.64084013121995	4.77241169889142	4.77553054024044	4.52337452069799	5.01041878003153
"Ankrd44"	7.31045550567398	7.14664684460572	7.32504323564165	6.89349770274964	6.92976758352823	7.05644504631015	6.98220490878768	7.00137958059014	6.81376475255669	7.00609734191446	7.22486067109411	6.93762531737397
"Ankrd46"	6.65568657362731	6.59967888655497	6.49762534941717	6.35202538351909	6.31181830271428	6.25346567857548	6.5582870523114	6.63416859626336	6.74955779666618	6.54209956150832	6.82520687803616	6.6416927593685
"Ankrd49"	3.90514083318191	4.11831673560889	4.21364311042553	4.46032903986872	4.57159658700648	4.39303295760866	4.23553757626204	4.30913220004075	4.23880999259083	4.11814579211198	4.20442800656454	3.97740041822809
"Ankrd50"	3.62741371892042	3.36567374474734	3.3190156573953	3.47468510881993	3.20751579443149	3.6766981791879	4.36131996638477	4.06233724591366	4.15963761461052	4.20502025393447	3.71196101051744	4.06222341345463
"Ankrd52"	5.03588784256714	4.71913297994239	4.9104965723659	4.94162775685062	5.14996513628349	4.9798326842432	4.02124843854466	4.16362418747187	3.96492169289552	3.94723191784439	4.40331053204498	4.1975461921684
"Ankrd54"	6.17924702440455	5.97075508598974	6.04392587823456	5.95346345174933	5.98140396169563	5.98696082016839	5.8251599041133	5.86891529599872	5.46693014745426	4.92633135115967	5.23149418322768	5.33033521463446
"Ankrd55"	1.26578565413207	1.46362132273436	1.24515086762539	0.499378675229691	1.44506932786468	0.712401407791602	1.67117957249156	1.28848652123018	2.05011976893986	1.83567481982302	0.886726070920928	1.9760058632977
"Ankrd6"	1.28874934935548	0.829845913567085	0.996621707936356	-1.87811866804197	0.607892275770813	-0.592992154544385	2.19812273568581	2.02871405007637	2.19329501845342	-0.192902452375393	1.38905573300236	0.772600300162738
"Ankrd9"	3.34472314802785	2.80201901298366	3.03763723093614	2.96273383298346	3.06204726161068	3.18132334715358	2.07888318331409	2.92977966780776	2.3778487339404	2.40432779482893	2.2663024143999	2.43770972765811
"Anks1"	3.46048423491415	3.50924209890032	3.76236830724805	3.92753433343397	3.65227726977835	3.59586013495698	4.34664496211064	3.80316477186221	3.53392052405263	3.55591219478682	3.44004611109077	3.51840120914221
"Anks3"	4.6841001510557	4.66996934952826	4.56996337704271	4.57469600448707	4.50361504288157	4.57275267225533	5.50991281416173	5.51442254756817	5.48405409856572	5.522979510881	5.41093861867847	5.3807491319456
"Ankzf1"	3.28316213069384	3.5277576838917	3.36476246417234	2.71163882590954	2.76298883701784	3.0660129949484	4.37945626545608	4.13354352678339	3.97816714977047	4.04937486934718	3.73781499809889	4.01571647998775
"Anln"	4.72676594859003	4.66440185196218	4.76738731322417	4.69228789381114	4.86527027739631	4.90798468123128	0.914322839774395	2.52880427177321	2.01627686896303	1.76880294826923	3.25549184306424	2.59782141854914
"Ano10"	5.11350397280828	5.05322409707587	4.96101317316683	5.18946193423786	5.14784583679895	4.90351308370555	5.36634453518537	5.29708966732515	5.43686507592543	5.70390308447359	5.67457131643502	5.64034272464424
"Ano6"	6.5118385255947	6.4369608662877	6.27012396741036	6.15705364540495	5.90189594762669	5.92543489106006	6.36885027251241	6.20789477216475	6.05123359471666	6.20322655452251	6.33758142873342	6.09869922174315
"Ano8"	1.17009124572246	0.568853997782444	-0.0333287280928138	0.389375031861792	-0.535053130807962	-0.403776178533333	0.000923557763845759	1.57095091624827	0.0959906807647458	0.385121989801425	0.976328326813612	0.859437514671861
"Anp32a"	5.92361723605578	5.80859868863683	5.8618272067168	5.87655062858946	5.78947983760146	6.4601776105336	5.61008035516495	5.72070926789038	5.57403971582893	5.54978267252059	5.09062291083096	5.72949624073641
"Anp32b"	8.68546686509846	8.08070713300616	8.01680890012594	8.61999207381607	8.59985159326214	8.47290707944228	7.15639329489777	7.39057221950791	6.70178558897077	6.34195419199458	6.2672033316792	6.46690118470232
"Anp32e"	9.72748064600479	9.5858663215588	9.65102146709836	9.72604644495173	9.59283433997266	9.61255893723608	7.92647786170391	8.20306262233311	8.16231550319572	8.14846430217713	8.6345992928258	8.428204310607
"Antkmt"	6.27794646440136	6.33901367778823	6.29691969479007	6.33079182674884	6.36478452347427	6.24465406773394	6.97625868822675	6.83711243266099	6.89690187081961	6.8598110276867	6.66347481431845	6.77541607634571
"Antxr2"	4.27936534265668	4.23934159966112	4.2708299037403	4.0635868348145	3.55966278507706	3.85401669754234	5.20078744992237	4.7832681611792	4.43408380569878	5.00349473106214	5.01862907645942	4.87888904666994
"Anxa1"	1.76878721878097	1.48904085829773	0.743125644651975	-0.0791728713704085	1.89259023823182	1.76716035778035	2.32332369411003	1.78511697146181	2.75144517961233	2.54418769581447	2.03563339780861	2.20880585405297
