NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN		63	-0.31375864	-1.0372751	0.39071566	0.4598073	1.0	780	tags=13%, list=7%, signal=14%	
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP		127	-0.28191644	-1.0372002	0.35327104	0.45980713	1.0	2470	tags=28%, list=24%, signal=37%	
GSE12366_GC_BCELL_VS_PLASMA_CELL_DN	GSE12366_GC_BCELL_VS_PLASMA_CELL_DN		118	-0.2867875	-1.0365	0.3816794	0.46146968	1.0	557	tags=10%, list=5%, signal=11%	
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_DN	GSE26669_CD4_VS_CD8_TCELL_IN_MLR_DN		142	-0.27948263	-1.0361402	0.36346152	0.4622923	1.0	2087	tags=25%, list=20%, signal=31%	
GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_UP	GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_UP		144	-0.27886662	-1.0358213	0.35925925	0.46296722	1.0	1613	tags=19%, list=15%, signal=23%	
GSE3982_MAST_CELL_VS_DC_UP	GSE3982_MAST_CELL_VS_DC_UP		120	-0.2850512	-1.0355153	0.38185254	0.4635977	1.0	1130	tags=14%, list=11%, signal=16%	
GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_UP	GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_UP		153	-0.275759	-1.0354747	0.3462963	0.46352136	1.0	2303	tags=25%, list=22%, signal=31%	
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP		161	-0.27714196	-1.0353044	0.36772984	0.4638278	1.0	1443	tags=19%, list=14%, signal=21%	
GSE360_CTRL_VS_L_DONOVANI_MAC_DN	GSE360_CTRL_VS_L_DONOVANI_MAC_DN		141	-0.28151363	-1.0351702	0.3499079	0.4640007	1.0	893	tags=12%, list=8%, signal=13%	
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN		126	-0.2836008	-1.0351324	0.36981133	0.4639101	1.0	1859	tags=22%, list=18%, signal=27%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP		122	-0.28344765	-1.034613	0.37284896	0.46514237	1.0	1536	tags=18%, list=15%, signal=21%	
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP	GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP		141	-0.27950802	-1.0346075	0.375	0.46496364	1.0	1236	tags=20%, list=12%, signal=22%	
GSE3982_BASOPHIL_VS_NKCELL_UP	GSE3982_BASOPHIL_VS_NKCELL_UP		115	-0.28685454	-1.0327715	0.35564053	0.46967378	1.0	1749	tags=22%, list=17%, signal=26%	
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP	GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP		94	-0.29361296	-1.032209	0.37371662	0.47099262	1.0	2473	tags=31%, list=24%, signal=40%	
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		117	-0.2832748	-1.0320698	0.37078652	0.47117403	1.0	1654	tags=21%, list=16%, signal=25%	
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN		102	-0.29250604	-1.0319203	0.35349718	0.47137627	1.0	1251	tags=19%, list=12%, signal=21%	
GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP	GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP		160	-0.27465436	-1.0318534	0.36501902	0.47137403	1.0	718	tags=13%, list=7%, signal=13%	
GSE6259_BCELL_VS_CD4_TCELL_UP	GSE6259_BCELL_VS_CD4_TCELL_UP		115	-0.28415674	-1.0317502	0.37058824	0.471466	1.0	1527	tags=23%, list=15%, signal=26%	
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN		43	-0.33382407	-1.0315425	0.41616163	0.47181922	1.0	49	tags=7%, list=0%, signal=7%	
GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		128	-0.27713707	-1.0311458	0.36956522	0.47270045	1.0	1957	tags=24%, list=19%, signal=29%	
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP		114	-0.28330535	-1.0308375	0.392233	0.47335982	1.0	1770	tags=21%, list=17%, signal=25%	
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN		151	-0.27656725	-1.0307088	0.35916823	0.47351572	1.0	1252	tags=19%, list=12%, signal=21%	
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN	GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN		94	-0.2932619	-1.0305322	0.3926499	0.47383168	1.0	1747	tags=24%, list=17%, signal=29%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP		133	-0.28223416	-1.0304939	0.36417323	0.47373492	1.0	1287	tags=17%, list=12%, signal=19%	
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_UP	GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_UP		56	-0.31999603	-1.0304158	0.38492063	0.47374415	1.0	2139	tags=32%, list=20%, signal=40%	
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP	GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP		122	-0.28498325	-1.0301423	0.38252428	0.4742958	1.0	1961	tags=23%, list=19%, signal=28%	
GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		24	-0.3791576	-1.0301015	0.39285713	0.47421107	1.0	2074	tags=29%, list=20%, signal=36%	
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP	GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP		44	-0.33573812	-1.0299153	0.39958593	0.47453144	1.0	636	tags=11%, list=6%, signal=12%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP		111	-0.28642902	-1.0289834	0.3958724	0.47690192	1.0	1756	tags=29%, list=17%, signal=34%	
GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		151	-0.27388206	-1.0289159	0.36852208	0.4769011	1.0	1296	tags=16%, list=12%, signal=18%	
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP	GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_UP		113	-0.28606147	-1.0283431	0.39053255	0.4782856	1.0	1710	tags=26%, list=16%, signal=30%	
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP		154	-0.27655926	-1.0280986	0.3754717	0.47881934	1.0	2240	tags=27%, list=21%, signal=34%	
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_DN	GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_DN		112	-0.2845422	-1.0280652	0.38389513	0.47872087	1.0	1806	tags=24%, list=17%, signal=29%	
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP		114	-0.28637797	-1.0278401	0.39029127	0.4791259	1.0	1825	tags=21%, list=17%, signal=25%	
GSE3982_MAC_VS_TH1_DN	GSE3982_MAC_VS_TH1_DN		154	-0.2763452	-1.0270448	0.39433962	0.48115525	1.0	1249	tags=16%, list=12%, signal=18%	
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN		162	-0.2718859	-1.026727	0.38703704	0.48183647	1.0	1411	tags=22%, list=13%, signal=25%	
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP		94	-0.29371083	-1.0263308	0.39068827	0.48276046	1.0	1540	tags=23%, list=15%, signal=27%	
GSE360_DC_VS_MAC_DN	GSE360_DC_VS_MAC_DN		127	-0.28296262	-1.0257916	0.36956522	0.4840419	1.0	893	tags=13%, list=8%, signal=14%	
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP		40	-0.34239388	-1.0257229	0.40155944	0.48402402	1.0	928	tags=15%, list=9%, signal=16%	
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP	GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP		134	-0.27806464	-1.0256792	0.38992536	0.48395008	1.0	1281	tags=18%, list=12%, signal=20%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN		94	-0.2918306	-1.025452	0.39029127	0.48435917	1.0	999	tags=13%, list=10%, signal=14%	
GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP	GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP		124	-0.28161088	-1.0254128	0.38709676	0.48426023	1.0	1117	tags=15%, list=11%, signal=16%	
GSE10325_BCELL_VS_LUPUS_BCELL_DN	GSE10325_BCELL_VS_LUPUS_BCELL_DN		149	-0.27466637	-1.0252795	0.3801498	0.48443797	1.0	1093	tags=18%, list=10%, signal=20%	
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN		126	-0.28129104	-1.025173	0.37898687	0.48455006	1.0	2313	tags=39%, list=22%, signal=49%	
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN		103	-0.28723463	-1.0250901	0.396	0.48457175	1.0	1060	tags=15%, list=10%, signal=16%	
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN	GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN		93	-0.294191	-1.0247434	0.39848197	0.48532972	1.0	2935	tags=32%, list=28%, signal=44%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP		110	-0.28414178	-1.0247296	0.3841912	0.48516136	1.0	1390	tags=18%, list=13%, signal=21%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP		133	-0.2741597	-1.0246558	0.3869159	0.48514706	1.0	1944	tags=29%, list=18%, signal=35%	
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP	GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP		85	-0.29791254	-1.0245955	0.39814815	0.48511973	1.0	1228	tags=19%, list=12%, signal=21%	
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN		127	-0.2808331	-1.0245732	0.39499035	0.4849824	1.0	2263	tags=28%, list=22%, signal=36%	
OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_DN	OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_DN		187	-0.26836565	-1.023931	0.36960602	0.48660445	1.0	1287	tags=18%, list=12%, signal=20%	
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_DN	GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_DN		107	-0.28667268	-1.0238395	0.385214	0.48666885	1.0	1529	tags=21%, list=15%, signal=24%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP		142	-0.2772603	-1.0237262	0.40301317	0.48677996	1.0	1792	tags=18%, list=17%, signal=22%	
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN	GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN		122	-0.28127283	-1.0229374	0.39923954	0.48879433	1.0	1050	tags=19%, list=10%, signal=21%	
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN	GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN		59	-0.31481585	-1.0226594	0.41060904	0.4893988	1.0	1346	tags=20%, list=13%, signal=23%	
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN		130	-0.28080395	-1.0225487	0.41025642	0.48953676	1.0	1719	tags=23%, list=16%, signal=27%	
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP	GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP		104	-0.28683618	-1.0224844	0.39096266	0.48951346	1.0	1098	tags=17%, list=10%, signal=19%	
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_UP	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_UP		158	-0.27572152	-1.0221289	0.3685259	0.49031988	1.0	951	tags=15%, list=9%, signal=16%	
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP	GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP		111	-0.28045073	-1.0210929	0.39215687	0.49298793	1.0	1842	tags=29%, list=18%, signal=35%	
GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP	GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP		157	-0.2667373	-1.0210258	0.39130434	0.49296626	1.0	1183	tags=17%, list=11%, signal=19%	
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP		76	-0.2978975	-1.0209327	0.39059305	0.49304014	1.0	2424	tags=30%, list=23%, signal=39%	
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN	GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN		151	-0.27218014	-1.0209308	0.3946869	0.49284655	1.0	1195	tags=15%, list=11%, signal=17%	
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP	GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP		132	-0.275217	-1.0205612	0.38910505	0.49366176	1.0	1268	tags=18%, list=12%, signal=20%	
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP		143	-0.27210727	-1.020527	0.394636	0.49355093	1.0	734	tags=12%, list=7%, signal=13%	
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP		56	-0.32036725	-1.0203987	0.41749504	0.49370936	1.0	1483	tags=20%, list=14%, signal=23%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN		109	-0.28804418	-1.0202783	0.41505793	0.4938377	1.0	1733	tags=27%, list=16%, signal=32%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP		133	-0.2758848	-1.0201579	0.3841584	0.49396917	1.0	1330	tags=17%, list=13%, signal=20%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN		115	-0.28391773	-1.020073	0.41257367	0.49400347	1.0	1178	tags=12%, list=11%, signal=14%	
GSE17721_12H_VS_24H_CPG_BMDC_UP	GSE17721_12H_VS_24H_CPG_BMDC_UP		103	-0.28759065	-1.0195636	0.39306358	0.49529883	1.0	1711	tags=24%, list=16%, signal=29%	
GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP	GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP		155	-0.2714927	-1.0194148	0.4003984	0.49553627	1.0	740	tags=12%, list=7%, signal=12%	
GSE17721_CTRL_VS_CPG_8H_BMDC_UP	GSE17721_CTRL_VS_CPG_8H_BMDC_UP		156	-0.27114132	-1.0193385	0.40754038	0.49554121	1.0	1258	tags=18%, list=12%, signal=20%	
GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP	GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP		106	-0.2846152	-1.0190314	0.3915441	0.49618843	1.0	1498	tags=19%, list=14%, signal=22%	
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP	GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP		140	-0.27741998	-1.0189943	0.41266796	0.49610138	1.0	2106	tags=19%, list=20%, signal=24%	
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP		49	-0.32430705	-1.0189121	0.42350745	0.49613315	1.0	1462	tags=20%, list=14%, signal=24%	
GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP		135	-0.27820414	-1.0187755	0.3878327	0.4963095	1.0	1797	tags=23%, list=17%, signal=27%	
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP	GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP		136	-0.2758906	-1.0186961	0.40630797	0.4963462	1.0	1444	tags=18%, list=14%, signal=21%	
GSE7509_DC_VS_MONOCYTE_UP	GSE7509_DC_VS_MONOCYTE_UP		143	-0.2733306	-1.0185357	0.39539346	0.4965714	1.0	1147	tags=18%, list=11%, signal=20%	
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_UP	GSE360_CTRL_VS_M_TUBERCULOSIS_DC_UP		149	-0.2701835	-1.0184741	0.4026975	0.4965517	1.0	1209	tags=17%, list=12%, signal=19%	
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP		15	-0.41934326	-1.0178211	0.41108987	0.49817768	1.0	2586	tags=47%, list=25%, signal=62%	
GSE2706_R848_VS_LPS_2H_STIM_DC_DN	GSE2706_R848_VS_LPS_2H_STIM_DC_DN		67	-0.30530018	-1.0172648	0.41495326	0.49956343	1.0	1454	tags=27%, list=14%, signal=31%	
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP	GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP		133	-0.27913705	-1.0162586	0.40665436	0.50215113	1.0	1046	tags=17%, list=10%, signal=19%	
GSE14308_TH17_VS_NATURAL_TREG_DN	GSE14308_TH17_VS_NATURAL_TREG_DN		149	-0.27618474	-1.0158473	0.4146789	0.50309044	1.0	1588	tags=17%, list=15%, signal=19%	
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_UP	GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_UP		146	-0.2744392	-1.0156757	0.40648854	0.50337523	1.0	1429	tags=18%, list=14%, signal=20%	
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP		152	-0.27458963	-1.0155596	0.4264151	0.50351065	1.0	1172	tags=14%, list=11%, signal=16%	
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN	GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN		106	-0.2874377	-1.0152209	0.43879473	0.50426525	1.0	1752	tags=26%, list=17%, signal=31%	
GSE360_DC_VS_MAC_T_GONDII_DN	GSE360_DC_VS_MAC_T_GONDII_DN		100	-0.28516972	-1.0150138	0.43050194	0.5046367	1.0	1212	tags=17%, list=12%, signal=19%	
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP	GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP		146	-0.2726463	-1.0150073	0.40636703	0.50445527	1.0	2159	tags=21%, list=21%, signal=26%	
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP		170	-0.26481962	-1.0139334	0.41509435	0.50725144	1.0	1322	tags=17%, list=13%, signal=19%	
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP		171	-0.26700923	-1.0131863	0.39556378	0.5091728	1.0	789	tags=9%, list=8%, signal=9%	
GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_DN	GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_DN		141	-0.27375206	-1.0130163	0.4203455	0.5094851	1.0	1093	tags=16%, list=10%, signal=18%	
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN		136	-0.27476016	-1.0129033	0.42230347	0.50961673	1.0	1907	tags=23%, list=18%, signal=27%	
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_DN	GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_DN		157	-0.27003506	-1.0127646	0.40366971	0.50980777	1.0	1706	tags=18%, list=16%, signal=21%	
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP	GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP		142	-0.27100837	-1.01234	0.442029	0.5108489	1.0	1845	tags=23%, list=18%, signal=27%	
GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	GSE3982_NEUTROPHIL_VS_BASOPHIL_UP		117	-0.2808093	-1.0122033	0.42857143	0.51103514	1.0	1036	tags=15%, list=10%, signal=17%	
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN		121	-0.27892828	-1.0120687	0.42376238	0.5112287	1.0	2869	tags=36%, list=27%, signal=49%	
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN	GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN		91	-0.29227483	-1.0117683	0.41046277	0.51188713	1.0	1856	tags=24%, list=18%, signal=29%	
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP	GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP		91	-0.29275545	-1.0117356	0.43469787	0.51177496	1.0	2506	tags=31%, list=24%, signal=40%	
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN	GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN		95	-0.29121986	-1.0117214	0.44061303	0.5116085	1.0	2458	tags=32%, list=23%, signal=41%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP		163	-0.26970133	-1.0105366	0.4049904	0.51482064	1.0	1503	tags=20%, list=14%, signal=23%	
GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP	GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP		132	-0.27626303	-1.0098704	0.42231077	0.5165114	1.0	1547	tags=19%, list=15%, signal=22%	
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP	GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP		152	-0.26984116	-1.0097368	0.41532257	0.51666653	1.0	2346	tags=26%, list=22%, signal=33%	
GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN	GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN		67	-0.304364	-1.0096962	0.4265873	0.51656896	1.0	780	tags=15%, list=7%, signal=16%	
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP	GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP		113	-0.27988428	-1.009314	0.42513862	0.5174337	1.0	1751	tags=22%, list=17%, signal=26%	
