NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_ANCHORING_JUNCTION	GOCC_ANCHORING_JUNCTION		445	-0.32592246	-1.3524537	0.0	0.24532169	1.0	1547	tags=22%, list=15%, signal=24%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		56	-0.42140335	-1.3522747	0.07692308	0.24535279	1.0	1717	tags=32%, list=16%, signal=38%	
HP_ABNORMAL_PLATELET_MORPHOLOGY	HP_ABNORMAL_PLATELET_MORPHOLOGY		20	-0.51722276	-1.352123	0.11546392	0.24534361	1.0	1181	tags=30%, list=11%, signal=34%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		246	-0.34196618	-1.3520818	0.011257036	0.24516556	1.0	2548	tags=33%, list=24%, signal=42%	
HP_SYNCOPE	HP_SYNCOPE		42	-0.43834233	-1.3516204	0.08221798	0.24571306	1.0	1344	tags=24%, list=13%, signal=27%	
GOCC_SPECIFIC_GRANULE_LUMEN	GOCC_SPECIFIC_GRANULE_LUMEN		35	-0.45391223	-1.3511087	0.08829569	0.24629529	1.0	1014	tags=26%, list=10%, signal=28%	
HP_BROAD_FACE	HP_BROAD_FACE		15	-0.5714385	-1.3510697	0.11372549	0.24611342	1.0	1356	tags=33%, list=13%, signal=38%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		325	-0.33293092	-1.3507401	0.0037383179	0.24641818	1.0	1341	tags=24%, list=13%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		28	-0.4776791	-1.3505365	0.08853119	0.24651757	1.0	2743	tags=54%, list=26%, signal=72%	
GOCC_SECRETORY_GRANULE	GOCC_SECRETORY_GRANULE		448	-0.32395127	-1.3505268	0.0	0.24627933	1.0	2080	tags=27%, list=20%, signal=33%	
GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE		264	-0.34057474	-1.3501116	0.005769231	0.24668814	1.0	1777	tags=22%, list=17%, signal=26%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		22	-0.51625264	-1.3500925	0.09437387	0.24646549	1.0	644	tags=23%, list=6%, signal=24%	
GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION		42	-0.44317445	-1.3500469	0.08024691	0.2462871	1.0	801	tags=31%, list=8%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		40	-0.44841	-1.3500338	0.08264463	0.24606074	1.0	1344	tags=25%, list=13%, signal=29%	
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS		24	-0.5136534	-1.3496261	0.08447937	0.24648096	1.0	1052	tags=21%, list=10%, signal=23%	
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION		18	-0.54117775	-1.3496256	0.12525667	0.24623366	1.0	1672	tags=28%, list=16%, signal=33%	
GOBP_CARBOHYDRATE_TRANSPORT	GOBP_CARBOHYDRATE_TRANSPORT		74	-0.4039251	-1.3495805	0.052529182	0.246056	1.0	1204	tags=24%, list=11%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		79	-0.39795467	-1.3495699	0.053435113	0.24582371	1.0	1175	tags=22%, list=11%, signal=24%	
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS		477	-0.32359815	-1.3494741	0.0036036037	0.24573834	1.0	1523	tags=20%, list=14%, signal=23%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE		90	-0.38578784	-1.3493623	0.038314175	0.24565661	1.0	2489	tags=46%, list=24%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		21	-0.5113747	-1.3485452	0.094827585	0.24673736	1.0	2120	tags=43%, list=20%, signal=54%	
GOBP_PROTEIN_DESTABILIZATION	GOBP_PROTEIN_DESTABILIZATION		36	-0.46030885	-1.3479071	0.09019608	0.24754657	1.0	1214	tags=19%, list=12%, signal=22%	
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING		51	-0.42344892	-1.3476015	0.05859375	0.24778974	1.0	2144	tags=43%, list=20%, signal=54%	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH		137	-0.36832824	-1.3469434	0.025291828	0.24862689	1.0	1471	tags=24%, list=14%, signal=28%	
HP_SCAPULAR_WINGING	HP_SCAPULAR_WINGING		40	-0.4588048	-1.3463231	0.08858268	0.24938743	1.0	536	tags=18%, list=5%, signal=18%	
GOMF_MODIFIED_AMINO_ACID_BINDING	GOMF_MODIFIED_AMINO_ACID_BINDING		40	-0.44678605	-1.3459315	0.068136275	0.24975316	1.0	500	tags=20%, list=5%, signal=21%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		45	-0.4362831	-1.3459283	0.07862903	0.24950999	1.0	1644	tags=38%, list=16%, signal=45%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		23	-0.5017748	-1.3454235	0.10515873	0.2500769	1.0	1456	tags=26%, list=14%, signal=30%	
HP_OLIGOMENORRHEA	HP_OLIGOMENORRHEA		21	-0.5089671	-1.3453861	0.09803922	0.24988961	1.0	2460	tags=43%, list=23%, signal=56%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		27	-0.48498845	-1.3444883	0.0875	0.25118533	1.0	795	tags=19%, list=8%, signal=20%	
GOBP_REGULATION_OF_NEUROGENESIS	GOBP_REGULATION_OF_NEUROGENESIS		161	-0.3530454	-1.3442755	0.020833334	0.25128397	1.0	1199	tags=19%, list=11%, signal=21%	
GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY		24	-0.4975196	-1.3439162	0.0996016	0.251618	1.0	2507	tags=50%, list=24%, signal=66%	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		111	-0.3782846	-1.3434021	0.03256705	0.25222212	1.0	1658	tags=30%, list=16%, signal=35%	
HP_EXCESSIVE_SALIVATION	HP_EXCESSIVE_SALIVATION		64	-0.4067811	-1.3430779	0.05532787	0.2525186	1.0	715	tags=16%, list=7%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION		393	-0.32748362	-1.3428512	0.005357143	0.2526404	1.0	1348	tags=20%, list=13%, signal=22%	
GOMF_CYTOKINE_BINDING	GOMF_CYTOKINE_BINDING		65	-0.39987722	-1.342703	0.053784862	0.25265926	1.0	1022	tags=26%, list=10%, signal=29%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		121	-0.36676112	-1.3422666	0.037109375	0.2531092	1.0	1991	tags=28%, list=19%, signal=34%	
HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM	HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM		36	-0.448875	-1.3421044	0.08704062	0.25312227	1.0	1269	tags=25%, list=12%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION		17	-0.5293127	-1.3417513	0.1007752	0.25348708	1.0	930	tags=29%, list=9%, signal=32%	
GOBP_CRANIAL_NERVE_DEVELOPMENT	GOBP_CRANIAL_NERVE_DEVELOPMENT		16	-0.5469685	-1.3417451	0.11764706	0.25325128	1.0	794	tags=25%, list=8%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		99	-0.37654272	-1.3414043	0.04660194	0.25362587	1.0	2031	tags=32%, list=19%, signal=40%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		220	-0.34388512	-1.3411212	0.00998004	0.25385845	1.0	1322	tags=22%, list=13%, signal=25%	
HP_CARDIOMEGALY	HP_CARDIOMEGALY		81	-0.39000276	-1.3400465	0.04809619	0.25542456	1.0	1285	tags=26%, list=12%, signal=29%	
GOBP_MUSCLE_CELL_PROLIFERATION	GOBP_MUSCLE_CELL_PROLIFERATION		89	-0.38426813	-1.3399692	0.042990655	0.25530314	1.0	1333	tags=28%, list=13%, signal=32%	
GOBP_BONE_MORPHOGENESIS	GOBP_BONE_MORPHOGENESIS		36	-0.45474178	-1.3398155	0.09195402	0.25530067	1.0	1523	tags=33%, list=14%, signal=39%	
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS		174	-0.35159534	-1.3397211	0.011450382	0.25520787	1.0	2045	tags=28%, list=19%, signal=34%	
GOCC_PML_BODY	GOCC_PML_BODY		82	-0.3906788	-1.3395039	0.04054054	0.255293	1.0	1259	tags=20%, list=12%, signal=22%	
GOBP_REGULATION_OF_LYASE_ACTIVITY	GOBP_REGULATION_OF_LYASE_ACTIVITY		16	-0.55250823	-1.3394061	0.12145749	0.25520182	1.0	1754	tags=31%, list=17%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		37	-0.44767198	-1.3394002	0.0702403	0.25495964	1.0	1378	tags=27%, list=13%, signal=31%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		23	-0.4980333	-1.3392754	0.099415205	0.25493684	1.0	1344	tags=35%, list=13%, signal=40%	
HP_AORTIC_REGURGITATION	HP_AORTIC_REGURGITATION		51	-0.41953504	-1.338641	0.06066536	0.25571024	1.0	2013	tags=33%, list=19%, signal=41%	
GOBP_RECEPTOR_INTERNALIZATION	GOBP_RECEPTOR_INTERNALIZATION		51	-0.41902912	-1.3383949	0.078277886	0.25588948	1.0	2369	tags=41%, list=23%, signal=53%	
GOBP_PROTEIN_DEMETHYLATION	GOBP_PROTEIN_DEMETHYLATION		28	-0.47133124	-1.3382783	0.08969466	0.25581706	1.0	1953	tags=39%, list=19%, signal=48%	
GOBP_RESPONSE_TO_CYTOKINE	GOBP_RESPONSE_TO_CYTOKINE		495	-0.32057935	-1.3367977	0.0017182131	0.25805345	1.0	1286	tags=21%, list=12%, signal=23%	
GOBP_OSTEOBLAST_PROLIFERATION	GOBP_OSTEOBLAST_PROLIFERATION		16	-0.5366664	-1.3365971	0.12804878	0.2581219	1.0	2454	tags=44%, list=23%, signal=57%	
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS	GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS		32	-0.46596447	-1.33654	0.08856089	0.25796193	1.0	1332	tags=28%, list=13%, signal=32%	
GOMF_LIPID_TRANSFER_ACTIVITY	GOMF_LIPID_TRANSFER_ACTIVITY		33	-0.46933603	-1.3365295	0.08365019	0.25772673	1.0	1055	tags=24%, list=10%, signal=27%	
GOBP_EXIT_FROM_MITOSIS	GOBP_EXIT_FROM_MITOSIS		25	-0.49122685	-1.3363172	0.10958904	0.25781557	1.0	1218	tags=24%, list=12%, signal=27%	
GOMF_SH3_DOMAIN_BINDING	GOMF_SH3_DOMAIN_BINDING		80	-0.39241308	-1.3361721	0.051136363	0.25780115	1.0	2485	tags=43%, list=24%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		17	-0.5299407	-1.3358401	0.105367795	0.2580691	1.0	645	tags=24%, list=6%, signal=25%	
HP_SPINAL_RIGIDITY	HP_SPINAL_RIGIDITY		25	-0.47935045	-1.3357645	0.112840466	0.25793803	1.0	1683	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		55	-0.41370544	-1.335689	0.0704501	0.25781512	1.0	1024	tags=22%, list=10%, signal=24%	
GOBP_VACUOLAR_ACIDIFICATION	GOBP_VACUOLAR_ACIDIFICATION		18	-0.5328487	-1.3355081	0.11022044	0.25786307	1.0	2335	tags=44%, list=22%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		207	-0.34530362	-1.3353004	0.014925373	0.2580024	1.0	1460	tags=27%, list=14%, signal=30%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		50	-0.4213457	-1.3351213	0.079303674	0.25807238	1.0	859	tags=20%, list=8%, signal=22%	
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE		183	-0.3499748	-1.3350939	0.02189781	0.2578716	1.0	1579	tags=21%, list=15%, signal=24%	
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE		18	-0.5182867	-1.3344945	0.13061224	0.25865057	1.0	873	tags=28%, list=8%, signal=30%	
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION		54	-0.4178116	-1.3344722	0.07265774	0.2584441	1.0	2576	tags=41%, list=25%, signal=54%	
HP_STOMATITIS	HP_STOMATITIS		35	-0.45533046	-1.3343785	0.079245284	0.2583771	1.0	1378	tags=43%, list=13%, signal=49%	
HP_JOINT_STIFFNESS	HP_JOINT_STIFFNESS		118	-0.37084928	-1.334308	0.048169557	0.25824922	1.0	1503	tags=25%, list=14%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS		377	-0.32097262	-1.3341328	0.0018018018	0.25829738	1.0	1261	tags=19%, list=12%, signal=21%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		225	-0.34244588	-1.3336006	0.014705882	0.25897524	1.0	1398	tags=26%, list=13%, signal=29%	
HP_FATIGUE	HP_FATIGUE		207	-0.3481814	-1.3334138	0.009208103	0.25904572	1.0	1520	tags=24%, list=14%, signal=28%	
HP_TOE_WALKING	HP_TOE_WALKING		37	-0.45331362	-1.3328782	0.083333336	0.25974643	1.0	809	tags=22%, list=8%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		22	-0.4971886	-1.3325039	0.10805501	0.26017666	1.0	1323	tags=27%, list=13%, signal=31%	
HP_ABNORMAL_PERICARDIUM_MORPHOLOGY	HP_ABNORMAL_PERICARDIUM_MORPHOLOGY		33	-0.46281958	-1.3319777	0.08921933	0.26084426	1.0	1378	tags=33%, list=13%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY		18	-0.52897865	-1.3316741	0.11787819	0.2611055	1.0	2473	tags=39%, list=24%, signal=51%	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		107	-0.3716777	-1.3315164	0.026156941	0.2611186	1.0	801	tags=19%, list=8%, signal=20%	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		116	-0.3679468	-1.3315151	0.043071162	0.26087335	1.0	1214	tags=22%, list=12%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS		26	-0.4891138	-1.3311623	0.11553785	0.261239	1.0	859	tags=19%, list=8%, signal=21%	
GOCC_FLEMMING_BODY	GOCC_FLEMMING_BODY		30	-0.46093595	-1.3309383	0.078431375	0.26136217	1.0	2786	tags=47%, list=27%, signal=63%	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		47	-0.4351191	-1.3301325	0.086444005	0.26251364	1.0	1094	tags=17%, list=10%, signal=19%	
HP_CHRONIC_LEUKEMIA	HP_CHRONIC_LEUKEMIA		17	-0.52744114	-1.3293138	0.123364486	0.26366934	1.0	1209	tags=29%, list=12%, signal=33%	
HP_SPLENOMEGALY	HP_SPLENOMEGALY		238	-0.34161785	-1.329222	0.009940358	0.26357114	1.0	1479	tags=24%, list=14%, signal=28%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		30	-0.46350145	-1.3289812	0.08918406	0.26373973	1.0	2381	tags=47%, list=23%, signal=60%	
GOBP_LEUKOCYTE_HOMEOSTASIS	GOBP_LEUKOCYTE_HOMEOSTASIS		66	-0.40066114	-1.3285115	0.06175299	0.26430038	1.0	826	tags=21%, list=8%, signal=23%	
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		70	-0.39929327	-1.3283561	0.070866145	0.26433328	1.0	1459	tags=30%, list=14%, signal=35%	
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION		20	-0.510873	-1.3281025	0.12546816	0.26448432	1.0	1225	tags=45%, list=12%, signal=51%	
HP_DECREASED_CIRCULATING_IGG_LEVEL	HP_DECREASED_CIRCULATING_IGG_LEVEL		49	-0.4220214	-1.3278894	0.07495069	0.2646201	1.0	1290	tags=24%, list=12%, signal=28%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN		15	-0.55340564	-1.3275343	0.1446281	0.26498324	1.0	956	tags=33%, list=9%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		31	-0.46995056	-1.3271557	0.10139165	0.26540515	1.0	1050	tags=23%, list=10%, signal=25%	
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		262	-0.33165887	-1.32704	0.011235955	0.26531166	1.0	1322	tags=19%, list=13%, signal=21%	
GOCC_CONTRACTILE_FIBER	GOCC_CONTRACTILE_FIBER		101	-0.37565073	-1.3269997	0.044660196	0.2651308	1.0	1206	tags=19%, list=11%, signal=21%	
HP_GASTROINTESTINAL_HEMORRHAGE	HP_GASTROINTESTINAL_HEMORRHAGE		86	-0.3814953	-1.3267323	0.059369203	0.2653396	1.0	1378	tags=27%, list=13%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		49	-0.42294258	-1.3266368	0.08301158	0.26525426	1.0	1718	tags=22%, list=16%, signal=27%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		282	-0.33138338	-1.3263717	0.014787431	0.26548177	1.0	1852	tags=25%, list=18%, signal=30%	
HP_DYSGRAPHIA	HP_DYSGRAPHIA		38	-0.4451742	-1.3261578	0.08086785	0.26562208	1.0	1195	tags=26%, list=11%, signal=30%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		41	-0.43016914	-1.3261139	0.104672894	0.2654529	1.0	976	tags=24%, list=9%, signal=27%	
HP_ABNORMALITY_OF_THE_ALVEOLAR_RIDGES	HP_ABNORMALITY_OF_THE_ALVEOLAR_RIDGES		22	-0.50430346	-1.3260052	0.11923077	0.2653881	1.0	1954	tags=36%, list=19%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS		363	-0.32562584	-1.3259163	0.0054347827	0.2652886	1.0	1752	tags=23%, list=17%, signal=26%	
HP_DECREASED_CIRCULATING_TOTAL_IGM	HP_DECREASED_CIRCULATING_TOTAL_IGM		29	-0.4661408	-1.3252589	0.09919028	0.26615104	1.0	1638	tags=34%, list=16%, signal=41%	
GOMF_RECEPTOR_TYROSINE_KINASE_BINDING	GOMF_RECEPTOR_TYROSINE_KINASE_BINDING		40	-0.4378689	-1.3252375	0.08232932	0.26593545	1.0	1861	tags=35%, list=18%, signal=42%	
GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE		155	-0.3514547	-1.3248477	0.030947777	0.26635838	1.0	1134	tags=18%, list=11%, signal=20%	
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY		17	-0.5312467	-1.3243841	0.13502109	0.2668726	1.0	706	tags=24%, list=7%, signal=25%	
GOBP_ANION_TRANSPORT	GOBP_ANION_TRANSPORT		201	-0.34350225	-1.3242908	0.025179856	0.2667862	1.0	1256	tags=18%, list=12%, signal=21%	
HP_BILIARY_TRACT_ABNORMALITY	HP_BILIARY_TRACT_ABNORMALITY		56	-0.41188812	-1.3241882	0.08888889	0.2667149	1.0	2178	tags=38%, list=21%, signal=47%	
HP_CONGENITAL_CONTRACTURE	HP_CONGENITAL_CONTRACTURE		88	-0.38030505	-1.3237696	0.06420233	0.267236	1.0	1549	tags=24%, list=15%, signal=28%	
GOMF_L_ASCORBIC_ACID_BINDING	GOMF_L_ASCORBIC_ACID_BINDING		16	-0.5369304	-1.3234859	0.12670565	0.267457	1.0	800	tags=25%, list=8%, signal=27%	
HP_PURPURA	HP_PURPURA		66	-0.4050518	-1.3233904	0.05882353	0.26737493	1.0	1489	tags=30%, list=14%, signal=35%	
GOBP_TRANSPORT_ALONG_MICROTUBULE	GOBP_TRANSPORT_ALONG_MICROTUBULE		106	-0.36896843	-1.3228141	0.03874539	0.26813668	1.0	1907	tags=20%, list=18%, signal=24%	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT		157	-0.3558504	-1.3226801	0.015533981	0.26811635	1.0	1308	tags=21%, list=12%, signal=24%	
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY		208	-0.33800122	-1.3225229	0.0038610038	0.26816082	1.0	2683	tags=32%, list=26%, signal=42%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		61	-0.40794215	-1.3222836	0.07561437	0.26832828	1.0	1258	tags=25%, list=12%, signal=28%	
GOBP_NUCLEAR_MIGRATION	GOBP_NUCLEAR_MIGRATION		17	-0.51732856	-1.3214945	0.137577	0.269472	1.0	1279	tags=29%, list=12%, signal=33%	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS		29	-0.46412745	-1.3212652	0.11890838	0.2696307	1.0	1499	tags=28%, list=14%, signal=32%	
HP_RESTRICTIVE_VENTILATORY_DEFECT	HP_RESTRICTIVE_VENTILATORY_DEFECT		44	-0.42701855	-1.3209317	0.08057851	0.2699451	1.0	631	tags=18%, list=6%, signal=19%	
HP_PAPILLOMA	HP_PAPILLOMA		35	-0.44935644	-1.3206095	0.086065575	0.27026176	1.0	1522	tags=29%, list=14%, signal=33%	
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	GOBP_REGULATION_OF_SPINDLE_ORGANIZATION		37	-0.44673386	-1.3204958	0.092979126	0.27021897	1.0	1788	tags=27%, list=17%, signal=32%	
HP_ABNORMAL_ORAL_MUCOSA_MORPHOLOGY	HP_ABNORMAL_ORAL_MUCOSA_MORPHOLOGY		187	-0.34475693	-1.3194226	0.021956088	0.27181345	1.0	1414	tags=25%, list=13%, signal=28%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		59	-0.40788978	-1.3194132	0.072434604	0.27158138	1.0	2750	tags=42%, list=26%, signal=57%	
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE		28	-0.4679837	-1.3186691	0.10453649	0.2726691	1.0	1022	tags=32%, list=10%, signal=36%	
HP_ABNORMAL_CIRCULATING_IGM_LEVEL	HP_ABNORMAL_CIRCULATING_IGM_LEVEL		50	-0.4245232	-1.3185838	0.07170542	0.27256253	1.0	1643	tags=34%, list=16%, signal=40%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		106	-0.36852467	-1.3185766	0.033771105	0.2723261	1.0	1849	tags=26%, list=18%, signal=32%	
GOBP_RESPONSE_TO_CHOLESTEROL	GOBP_RESPONSE_TO_CHOLESTEROL		16	-0.5269976	-1.3181276	0.11065574	0.27286637	1.0	2716	tags=50%, list=26%, signal=67%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		25	-0.47976518	-1.3181145	0.12138728	0.27264813	1.0	1991	tags=40%, list=19%, signal=49%	
